panel_id,year,match_id,team,opponent,team_side,stage,sponsor,result_for_team,match_points,team_elo,core_player_rating,core_market_value_m,player_followers_m,event_attention_m,media_reposts_k,exposure_score,fan_score_panel,sponsor_spend_m,sponsor_power_index,brand_fit,activation_quality,commercial_momentum,predicted_roi,roi_per_million_spend,attention_segment,commercial_segment,weather,temperature_c,humidity,hashtag_mentions_k,video_views_m,sentiment_score,engagement_rate,fan_growth_7d_pct,text_signal_score,time_decay_attention,media_exposure_score,user_attention_score,social_interaction_score,sponsor_conversion_proxy,funnel_efficiency
1954_77_Brazil,1954,77,Brazil,Mexico,A,tournament,Adidas,win,3,1829,78.8,57.4,18.61,44.75,81.82,0.276,0.5,33.15,0.938,0.809,0.916,0.659,3.963,0.12,Mid attention,Premium,clear,17.3,35.5,139.86,89.17,0.096,0.4294,2.44,0.235,43.27,0.2743,0.3427,0.3843,0.6825,2.4883
1954_78_Czechoslovakia,1954,78,Czechoslovakia,Uruguay,A,tournament,Visa,loss,0,1636,72.1,45.6,14.05,38.15,81.3,0.218,0.339,31.09,0.763,0.715,0.89,0.427,3.251,0.105,Mid attention,Scalable,windy,28.8,76.0,58.21,39.56,0.281,0.2191,0.17,0.216,31.66,0.1363,0.1359,0.33,0.4495,3.2972
1954_79_France,1954,79,France,Yugoslavia,A,tournament,Qatar Airways,loss,0,1748,77.8,46.5,18.67,35.95,76.77,0.203,0.445,24.02,0.51,0.801,0.711,0.379,3.381,0.141,Mid attention,Watchlist,rain,27.2,56.5,99.61,38.24,0.095,0.2744,2.28,0.155,36.18,0.1106,0.2437,0.2804,0.5118,4.6279
1954_80_Belgium,1954,80,Belgium,England,A,tournament,Visa,draw,1,1674,71.5,40.4,23.19,51.35,96.51,0.363,0.667,26.85,0.713,0.72,0.914,0.595,3.69,0.137,High attention,Scalable,cloudy,23.6,40.2,171.56,64.98,0.228,0.2554,6.51,0.171,55.4,0.3087,0.5356,0.3399,0.5927,1.9202
1954_81_Germany,1954,81,Germany,Turkey,A,tournament,Coca-Cola,win,3,1798,81.3,65.9,22.15,44.75,186.76,0.369,0.638,29.19,0.759,0.859,0.907,0.667,4.007,0.137,Mid attention,Premium,clear,18.4,77.0,202.59,40.97,0.308,0.1626,3.64,0.266,35.23,0.2795,0.3499,0.3743,0.7435,2.6601
1954_82_Hungary,1954,82,Hungary,South Korea,A,tournament,Adidas,win,3,1691,78.9,42.6,16.61,53.55,301.54,0.512,0.596,33.47,0.932,0.712,0.937,0.736,3.988,0.119,Mid attention,Premium,clear,17.8,68.0,245.24,116.84,0.153,0.1861,3.26,0.153,50.58,0.5654,0.5128,0.3957,0.631,1.116
1954_83_Switzerland,1954,83,Switzerland,Italy,A,tournament,Adidas,win,3,1632,72.7,48.1,17.05,40.35,100.93,0.241,0.44,31.4,0.904,0.774,0.888,0.618,3.657,0.116,Mid attention,Scalable,cloudy,19.8,37.8,86.21,67.7,0.256,0.2801,0.66,0.199,38.63,0.2151,0.2277,0.3712,0.5828,2.7092
1954_84_Austria,1954,84,Austria,Czechoslovakia,A,tournament,McDonald's,win,3,1660,70.5,44.6,14.99,44.75,88.36,0.282,0.407,21.71,0.454,0.702,0.72,0.46,3.245,0.149,Mid attention,Scalable,clear,26.3,86.4,123.18,75.62,0.209,0.4633,-0.64,0.19,46.51,0.2583,0.3084,0.4606,0.4347,1.6831
1954_85_Brazil,1954,85,Brazil,Yugoslavia,A,tournament,Adidas,draw,1,1829,78.8,57.4,18.61,38.15,58.28,0.166,0.449,33.15,0.938,0.809,0.916,0.553,3.827,0.115,Mid attention,Scalable,windy,17.3,68.5,77.48,81.89,0.168,0.2198,0.22,0.158,30.78,0.1844,0.1467,0.2654,0.6487,3.518
1954_86_France,1954,86,France,Mexico,A,tournament,Qatar Airways,win,3,1748,77.8,46.5,18.67,44.75,119.43,0.326,0.517,24.02,0.51,0.801,0.711,0.529,3.476,0.145,Mid attention,Scalable,rain,25.6,57.8,196.58,88.68,0.231,0.1907,-0.73,0.209,41.45,0.3022,0.331,0.3144,0.5362,1.7743
1954_87_Scotland,1954,87,Scotland,Uruguay,A,tournament,Budweiser,loss,0,1529,67.9,31.6,17.66,49.15,128.55,0.355,0.522,26.35,0.683,0.686,0.905,0.494,3.46,0.131,Mid attention,Scalable,cloudy,15.5,83.4,190.2,96.26,0.34,0.2843,2.96,0.258,52.24,0.3613,0.4722,0.4291,0.5133,1.4205
1954_88_Belgium,1954,88,Belgium,Italy,A,tournament,Visa,loss,0,1674,71.5,40.4,23.19,44.75,106.56,0.305,0.631,26.85,0.713,0.72,0.914,0.537,3.63,0.135,Mid attention,Scalable,rain,21.8,60.5,146.75,60.03,0.092,0.1681,3.61,0.127,43.48,0.248,0.3684,0.2298,0.5781,2.3312
1954_89_Germany,1954,89,Germany,Hungary,A,tournament,Coca-Cola,loss,0,1798,81.3,65.9,22.15,57.95,176.19,0.511,0.715,29.19,0.759,0.859,0.907,0.622,4.104,0.141,High attention,Premium,windy,23.7,57.6,181.47,77.38,0.06,0.2724,0.77,0.099,60.84,0.4493,0.5039,0.3285,0.7683,1.71
1954_90_South_Korea,1954,90,South Korea,Turkey,A,tournament,McDonald's,loss,0,1548,70.3,20.2,12.83,49.15,156.89,0.399,0.407,25.44,0.51,0.67,0.723,0.4,3.09,0.121,Mid attention,Scalable,cloudy,37.7,47.4,208.52,62.88,0.054,0.2476,3.11,0.092,44.78,0.3312,0.428,0.2972,0.3461,1.0451
1954_91_Switzerland,1954,91,Switzerland,England,A,tournament,Adidas,loss,0,1632,72.7,48.1,17.05,38.15,119.34,0.257,0.434,31.4,0.904,0.774,0.888,0.519,3.711,0.118,Mid attention,Scalable,cloudy,14.7,67.3,155.14,51.53,0.256,0.3383,5.88,0.203,42.39,0.1838,0.4011,0.4208,0.5962,3.2432
1954_92_Germany,1954,92,Germany,Turkey,A,tournament,Coca-Cola,win,3,1798,81.3,65.9,22.15,53.55,140.06,0.422,0.672,29.19,0.759,0.859,0.907,0.69,4.062,0.139,High attention,Premium,hot,31.8,65.6,214.89,73.92,0.269,0.1724,6.91,0.225,43.26,0.3759,0.4784,0.3329,0.7572,2.0142
1954_93_Switzerland,1954,93,Switzerland,Italy,A,tournament,Adidas,win,3,1632,72.7,48.1,17.05,44.75,93.94,0.284,0.464,31.4,0.904,0.774,0.888,0.635,3.729,0.119,Mid attention,Premium,clear,23.9,58.2,150.7,48.42,0.103,0.2197,4.42,0.162,36.37,0.2204,0.3241,0.2598,0.6012,2.7281
1954_94_England,1954,94,England,Uruguay,A,tournament,McDonald's,loss,0,1695,76.6,52.6,19.34,46.95,161.66,0.363,0.567,20.29,0.432,0.819,0.654,0.428,3.488,0.172,Mid attention,Scalable,hot,25.5,45.4,129.25,63.98,-0.057,0.4117,2.43,0.115,45.55,0.3163,0.3521,0.3572,0.5652,1.787
1954_95_Switzerland,1954,95,Switzerland,Austria,A,tournament,Adidas,loss,0,1632,72.7,48.1,17.05,60.15,172.49,0.474,0.592,31.4,0.904,0.774,0.888,0.618,3.97,0.126,Mid attention,Scalable,clear,23.7,60.1,218.9,89.07,0.089,0.4296,4.35,0.153,57.11,0.4848,0.5605,0.4406,0.6586,1.3585
1954_96_Brazil,1954,96,Brazil,Hungary,A,tournament,Adidas,loss,0,1829,78.8,57.4,18.61,46.95,172.06,0.332,0.552,33.15,0.938,0.809,0.916,0.589,4.021,0.121,Mid attention,Scalable,cloudy,25.7,56.9,172.97,61.14,0.211,0.1524,5.64,0.194,47.41,0.3198,0.4561,0.3151,0.6954,2.1745
1954_97_Germany,1954,97,Germany,Yugoslavia,A,tournament,Coca-Cola,win,3,1798,81.3,65.9,22.15,38.15,136.01,0.213,0.576,29.19,0.759,0.859,0.907,0.615,3.888,0.133,Mid attention,Scalable,rain,22.1,36.7,109.27,42.54,0.15,0.2819,-1.42,0.16,32.9,0.1826,0.1688,0.3483,0.7144,3.9124
1954_98_Austria,1954,98,Austria,Germany,A,tournament,McDonald's,loss,0,1660,70.5,44.6,14.99,49.15,94.33,0.318,0.437,21.71,0.454,0.702,0.72,0.378,3.276,0.151,Mid attention,Watchlist,cloudy,31.7,34.5,135.24,68.09,0.174,0.5463,5.91,0.141,42.34,0.2916,0.383,0.5026,0.4436,1.5212
1954_99_Hungary,1954,99,Hungary,Uruguay,A,tournament,Adidas,win,3,1691,78.9,42.6,16.61,46.95,89.79,0.329,0.464,33.47,0.932,0.712,0.937,0.652,3.699,0.111,Mid attention,Premium,cloudy,20.3,67.0,187.24,71.61,0.104,0.4165,1.66,0.151,49.28,0.2734,0.4248,0.3847,0.5627,2.0584
1954_100_Austria,1954,100,Austria,Uruguay,A,tournament,McDonald's,win,3,1660,70.5,44.6,14.99,42.55,98.41,0.249,0.398,21.71,0.454,0.702,0.72,0.451,3.217,0.148,Mid attention,Scalable,cloudy,29.8,16.4,193.78,78.16,0.258,0.298,1.68,0.203,37.66,0.2496,0.3328,0.382,0.4278,1.7136
1954_101_Germany,1954,101,Germany,Hungary,A,tournament,Coca-Cola,win,3,1798,81.3,65.9,22.15,44.75,95.14,0.286,0.599,29.19,0.759,0.859,0.907,0.637,3.902,0.134,Mid attention,Premium,clear,19.1,61.3,111.47,81.65,0.191,0.238,2.05,0.143,46.62,0.2728,0.3393,0.3114,0.7186,2.6342
1958_102_Argentina,1958,102,Argentina,Germany,A,tournament,Hyundai,loss,0,1753,76.8,58.0,19.5,44.01,155.38,0.363,0.55,30.74,0.903,0.813,0.936,0.582,3.894,0.127,Mid attention,Scalable,clear,22.6,50.4,123.79,51.21,0.215,0.2512,3.47,0.172,44.48,0.2647,0.3538,0.3699,0.6886,2.6017
1958_103_Austria,1958,103,Austria,Brazil,A,tournament,McDonald's,loss,0,1660,70.5,44.6,14.99,41.81,131.83,0.278,0.408,21.71,0.454,0.702,0.72,0.36,3.198,0.147,Mid attention,Watchlist,clear,16.6,78.9,137.12,39.62,0.172,0.0777,0.47,0.16,33.87,0.2086,0.2309,0.2233,0.4226,2.0265
1958_104_Czechoslovakia,1958,104,Czechoslovakia,Northern Ireland,A,tournament,Visa,loss,0,1636,72.1,45.6,14.05,37.41,145.43,0.267,0.362,31.09,0.763,0.715,0.89,0.445,3.343,0.108,Mid attention,Scalable,cloudy,25.7,50.1,126.92,48.44,0.209,0.1467,2.2,0.138,38.76,0.1921,0.2891,0.2932,0.4719,2.456
1958_105_England,1958,105,England,Russia,A,tournament,McDonald's,draw,1,1695,76.6,52.6,19.34,44.01,140.53,0.292,0.54,20.29,0.432,0.819,0.654,0.438,3.412,0.168,Mid attention,Scalable,cloudy,31.7,68.6,116.03,48.6,0.202,0.3356,3.9,0.169,48.26,0.2493,0.3852,0.409,0.5447,2.1845
1958_106_France,1958,106,France,Paraguay,A,tournament,Qatar Airways,win,3,1748,77.8,46.5,18.67,57.21,173.32,0.482,0.617,24.02,0.51,0.801,0.711,0.595,3.68,0.153,Mid attention,Scalable,clear,22.5,51.6,275.23,80.92,0.063,0.1902,3.26,0.173,61.44,0.4458,0.6319,0.2748,0.5876,1.3182
1958_107_Hungary,1958,107,Hungary,Wales,A,tournament,Adidas,draw,1,1691,78.9,42.6,16.61,39.61,158.38,0.254,0.449,33.47,0.932,0.712,0.937,0.566,3.746,0.112,Mid attention,Scalable,hot,21.8,59.8,132.24,86.08,0.194,0.2068,3.6,0.121,31.02,0.2806,0.2497,0.3338,0.5734,2.0439
1958_108_Scotland,1958,108,Scotland,Yugoslavia,A,tournament,Budweiser,draw,1,1529,67.9,31.6,17.66,39.61,129.1,0.252,0.464,26.35,0.683,0.686,0.905,0.487,3.379,0.128,Mid attention,Scalable,clear,16.3,69.8,135.9,44.97,0.235,0.1705,2.12,0.187,38.59,0.1945,0.2946,0.3094,0.4931,2.5347
1958_109_Sweden,1958,109,Sweden,Mexico,A,tournament,Budweiser,win,3,1654,74.4,39.2,19.34,41.81,121.78,0.304,0.518,26.29,0.687,0.705,0.91,0.585,3.62,0.138,Mid attention,Scalable,cloudy,21.6,50.6,194.97,54.96,0.272,0.129,4.26,0.164,46.36,0.2247,0.4464,0.2942,0.5689,2.5321
1958_110_Argentina,1958,110,Argentina,Northern Ireland,A,tournament,Hyundai,win,3,1753,76.8,58.0,19.5,44.01,190.37,0.303,0.566,30.74,0.903,0.813,0.936,0.676,4.013,0.131,Mid attention,Premium,clear,13.4,73.9,118.17,81.09,0.198,0.1402,5.02,0.146,43.81,0.3376,0.3665,0.3134,0.7177,2.1257
1958_111_Austria,1958,111,Austria,Russia,A,tournament,McDonald's,loss,0,1660,70.5,44.6,14.99,39.61,116.9,0.265,0.388,21.71,0.454,0.702,0.72,0.35,3.248,0.15,Mid attention,Watchlist,clear,17.5,42.1,116.39,61.87,0.06,0.2522,4.89,0.115,35.04,0.2114,0.2887,0.2767,0.4367,2.0652
1958_112_Brazil,1958,112,Brazil,England,A,tournament,Adidas,draw,1,1829,78.8,57.4,18.61,35.21,92.4,0.194,0.446,33.15,0.938,0.809,0.916,0.557,3.851,0.116,Mid attention,Scalable,rain,24.4,62.7,77.32,33.7,0.075,0.2791,3.7,0.096,29.93,0.1087,0.192,0.2848,0.6548,6.0
1958_113_Czechoslovakia,1958,113,Czechoslovakia,Germany,A,tournament,Visa,draw,1,1636,72.1,45.6,14.05,44.01,99.47,0.275,0.382,31.09,0.763,0.715,0.89,0.488,3.321,0.107,Mid attention,Scalable,cloudy,30.9,72.8,126.64,48.86,0.113,0.1306,4.77,0.155,45.18,0.2185,0.382,0.2102,0.4661,2.1337
1958_114_France,1958,114,France,Yugoslavia,A,tournament,Qatar Airways,loss,0,1748,77.8,46.5,18.67,46.21,160.78,0.316,0.544,24.02,0.51,0.801,0.711,0.437,3.559,0.148,Mid attention,Scalable,clear,39.0,68.6,95.68,97.77,0.175,0.189,4.63,0.216,48.87,0.3612,0.3829,0.3155,0.5567,1.5414
1958_115_Mexico,1958,115,Mexico,Wales,A,tournament,Hyundai,draw,1,1612,72.1,37.6,18.89,39.61,160.05,0.283,0.509,28.5,0.853,0.712,0.897,0.568,3.732,0.131,Mid attention,Scalable,windy,19.5,88.7,143.46,40.96,0.144,0.1883,8.42,0.184,43.91,0.2119,0.4417,0.3008,0.5812,2.7429
1958_116_Paraguay,1958,116,Paraguay,Scotland,A,tournament,Hyundai,win,3,1578,69.9,30.5,12.88,46.21,130.19,0.321,0.378,26.2,0.812,0.667,0.921,0.578,3.753,0.143,Mid attention,Scalable,rain,31.6,45.8,154.19,79.74,0.044,0.1621,5.36,0.143,51.11,0.3099,0.4661,0.2201,0.5816,1.8765
1958_117_Sweden,1958,117,Sweden,Hungary,A,tournament,Budweiser,win,3,1654,74.4,39.2,19.34,41.81,172.32,0.32,0.54,26.29,0.687,0.705,0.91,0.596,3.669,0.14,Mid attention,Scalable,rain,24.5,35.9,117.2,80.69,0.043,0.2216,2.61,0.062,37.72,0.303,0.2777,0.2856,0.5813,1.9184
1958_118_Argentina,1958,118,Argentina,Czechoslovakia,A,tournament,Hyundai,loss,0,1753,76.8,58.0,19.5,50.61,83.31,0.355,0.56,30.74,0.903,0.813,0.936,0.584,3.954,0.129,Mid attention,Scalable,hot,22.1,42.1,148.27,63.01,-0.054,0.3398,0.89,0.071,50.48,0.2888,0.3879,0.2609,0.7033,2.4354
1958_119_Austria,1958,119,Austria,England,A,tournament,McDonald's,draw,1,1660,70.5,44.6,14.99,44.01,123.83,0.351,0.418,21.71,0.454,0.702,0.72,0.41,3.309,0.152,Mid attention,Scalable,hot,25.6,68.6,159.94,81.09,-0.156,0.2713,2.25,0.044,35.94,0.287,0.2961,0.1979,0.4515,1.5734
1958_120_Brazil,1958,120,Brazil,Russia,A,tournament,Adidas,win,3,1829,78.8,57.4,18.61,39.61,111.93,0.243,0.481,33.15,0.938,0.809,0.916,0.646,3.902,0.118,Mid attention,Premium,clear,23.4,66.0,89.58,44.4,0.143,0.2099,2.1,0.187,32.24,0.1806,0.1985,0.2829,0.6677,3.6976
1958_121_France,1958,121,France,Scotland,A,tournament,Qatar Airways,win,3,1748,77.8,46.5,18.67,41.81,97.47,0.237,0.49,24.02,0.51,0.801,0.711,0.502,3.474,0.145,Mid attention,Scalable,cloudy,23.7,59.6,132.18,53.11,0.388,0.2467,3.87,0.332,33.69,0.2033,0.2763,0.4058,0.5358,2.6354
1958_122_Germany,1958,122,Germany,Northern Ireland,A,tournament,Coca-Cola,draw,1,1798,81.3,65.9,22.15,44.01,245.16,0.391,0.659,29.19,0.759,0.859,0.907,0.613,4.086,0.14,Mid attention,Scalable,cloudy,20.6,40.0,157.48,57.45,0.336,0.3757,1.33,0.298,49.02,0.3427,0.3906,0.5626,0.7633,2.2272
1958_123_Hungary,1958,123,Hungary,Mexico,A,tournament,Adidas,win,3,1691,78.9,42.6,16.61,44.01,123.46,0.313,0.46,33.47,0.932,0.712,0.937,0.648,3.755,0.112,Mid attention,Premium,clear,14.6,70.3,84.68,96.62,0.058,0.2539,5.3,0.154,36.74,0.3108,0.2804,0.2812,0.5752,1.851
1958_124_Paraguay,1958,124,Paraguay,Yugoslavia,A,tournament,Hyundai,draw,1,1578,69.9,30.5,12.88,48.41,123.41,0.394,0.389,26.2,0.812,0.667,0.921,0.528,3.697,0.141,Mid attention,Scalable,clear,13.7,38.4,172.59,57.07,0.171,0.2775,-0.12,0.27,46.17,0.2899,0.3583,0.3465,0.5677,1.9586
1958_125_Sweden,1958,125,Sweden,Wales,A,tournament,Budweiser,draw,1,1654,74.4,39.2,19.34,35.21,101.35,0.217,0.469,26.29,0.687,0.705,0.91,0.484,3.606,0.137,Mid attention,Scalable,clear,26.9,76.5,69.6,37.6,0.01,0.184,-0.63,0.097,32.95,0.1215,0.1451,0.2003,0.5647,4.6472
1958_126_Czechoslovakia,1958,126,Czechoslovakia,Northern Ireland,A,tournament,Visa,loss,0,1636,72.1,45.6,14.05,41.81,68.19,0.256,0.355,31.09,0.763,0.715,0.89,0.441,3.335,0.107,Mid attention,Scalable,cloudy,21.3,96.0,121.97,87.94,0.025,0.1189,2.52,0.083,37.5,0.235,0.2788,0.1433,0.4689,1.9955
1958_127_England,1958,127,England,Russia,A,tournament,McDonald's,loss,0,1695,76.6,52.6,19.34,37.41,86.42,0.249,0.476,20.29,0.432,0.819,0.654,0.372,3.294,0.162,Mid attention,Watchlist,rain,19.4,63.9,84.02,41.54,0.036,0.0673,1.03,0.099,36.42,0.1365,0.2126,0.1267,0.513,3.7589
1958_128_Hungary,1958,128,Hungary,Wales,A,tournament,Adidas,loss,0,1691,78.9,42.6,16.61,41.81,157.35,0.272,0.462,33.47,0.932,0.712,0.937,0.541,3.755,0.112,Mid attention,Scalable,rain,23.1,67.3,179.64,85.42,0.134,0.1835,0.16,0.116,32.65,0.299,0.2546,0.2915,0.5752,1.9239
1958_129_Brazil,1958,129,Brazil,Wales,A,tournament,Adidas,win,3,1829,78.8,57.4,18.61,37.41,89.64,0.193,0.458,33.15,0.938,0.809,0.916,0.628,3.915,0.118,Mid attention,Premium,clear,27.8,50.1,84.15,65.3,0.138,0.2429,1.46,0.159,34.3,0.1758,0.2013,0.2875,0.6703,3.8135
1958_130_France,1958,130,France,Northern Ireland,A,tournament,Qatar Airways,win,3,1748,77.8,46.5,18.67,44.01,99.72,0.266,0.504,24.02,0.51,0.801,0.711,0.513,3.465,0.144,Mid attention,Scalable,clear,24.1,29.0,87.52,72.61,0.181,0.237,1.2,0.113,41.92,0.2555,0.2649,0.3093,0.5326,2.0849
1958_131_Germany,1958,131,Germany,Yugoslavia,A,tournament,Coca-Cola,win,3,1798,81.3,65.9,22.15,37.41,154.25,0.242,0.579,29.19,0.759,0.859,0.907,0.622,3.899,0.134,Mid attention,Premium,cloudy,19.1,48.4,116.2,70.21,0.223,0.1073,2.82,0.162,40.0,0.2326,0.2992,0.2797,0.718,3.087
1958_132_Sweden,1958,132,Sweden,Russia,A,tournament,Budweiser,win,3,1654,74.4,39.2,19.34,39.61,164.74,0.247,0.523,26.29,0.687,0.705,0.91,0.577,3.639,0.138,Mid attention,Scalable,cloudy,30.4,40.5,107.3,73.03,0.123,0.1452,1.5,0.136,40.89,0.2652,0.2787,0.2667,0.5727,2.1596
1958_133_Brazil,1958,133,Brazil,France,A,tournament,Adidas,win,3,1829,78.8,57.4,18.61,50.61,167.15,0.427,0.573,33.15,0.938,0.809,0.916,0.713,4.034,0.122,Mid attention,Premium,hot,32.5,34.8,104.38,52.82,0.16,0.291,1.67,0.206,54.96,0.3368,0.3976,0.3789,0.6994,2.0764
1958_134_Sweden,1958,134,Sweden,Germany,A,tournament,Budweiser,win,3,1654,74.4,39.2,19.34,44.01,110.72,0.292,0.527,26.29,0.687,0.705,0.91,0.586,3.625,0.138,Mid attention,Scalable,hot,26.0,85.6,150.79,96.79,0.047,0.2267,2.79,0.154,40.29,0.3013,0.3327,0.2505,0.5699,1.8913
1958_135_France,1958,135,France,Germany,A,tournament,Qatar Airways,win,3,1748,77.8,46.5,18.67,55.01,147.0,0.406,0.592,24.02,0.51,0.801,0.711,0.572,3.588,0.149,Mid attention,Scalable,hot,28.8,62.4,100.45,116.87,0.022,0.2896,4.93,0.074,45.7,0.4612,0.365,0.3037,0.5639,1.2226
1958_136_Sweden,1958,136,Sweden,Brazil,A,tournament,Budweiser,loss,0,1654,74.4,39.2,19.34,50.61,115.47,0.348,0.569,26.29,0.687,0.705,0.91,0.512,3.724,0.142,Mid attention,Scalable,hot,30.5,64.1,117.34,104.54,0.006,0.5211,5.89,0.2,46.78,0.3776,0.404,0.4257,0.595,1.5756
1962_137_Argentina,1962,137,Argentina,Bulgaria,A,tournament,Hyundai,win,3,1753,76.8,58.0,19.5,38.87,84.07,0.232,0.488,30.74,0.903,0.813,0.936,0.634,3.88,0.126,Mid attention,Premium,windy,29.8,53.1,101.13,66.43,0.221,0.2335,3.11,0.198,43.79,0.1867,0.3219,0.3145,0.6845,3.6662
1962_138_Brazil,1962,138,Brazil,Mexico,A,tournament,Adidas,win,3,1829,78.8,57.4,18.61,41.07,87.61,0.273,0.479,33.15,0.938,0.809,0.916,0.65,3.915,0.118,Mid attention,Premium,cloudy,26.7,55.2,150.78,64.88,0.122,0.1948,3.27,0.153,35.2,0.2072,0.2969,0.248,0.6703,3.2346
1962_139_Chile,1962,139,Chile,Switzerland,A,tournament,Hisense,win,3,1622,72.9,38.6,16.65,45.47,109.29,0.369,0.464,27.36,0.7,0.681,0.911,0.581,3.599,0.132,Mid attention,Scalable,clear,26.6,73.4,188.84,72.62,-0.031,0.2316,2.42,0.021,38.33,0.2762,0.3452,0.2181,0.5413,1.9599
1962_140_Colombia,1962,140,Colombia,Uruguay,A,tournament,Vivo,loss,0,1650,74.7,50.9,8.73,43.27,92.55,0.357,0.235,18.25,0.396,0.764,0.653,0.288,3.187,0.175,Low attention,Watchlist,clear,26.1,57.5,171.26,39.78,0.15,0.2388,3.81,0.14,48.46,0.1923,0.4358,0.2921,0.4733,2.4611
1962_141_Czechoslovakia,1962,141,Czechoslovakia,Spain,A,tournament,Visa,win,3,1636,72.1,45.6,14.05,38.87,71.69,0.227,0.339,31.09,0.763,0.715,0.89,0.529,3.288,0.106,Mid attention,Scalable,clear,16.4,66.5,112.38,60.22,0.031,0.2719,3.62,0.149,43.61,0.1676,0.3384,0.2471,0.4582,2.7332
1962_142_England,1962,142,England,Hungary,A,tournament,McDonald's,loss,0,1695,76.6,52.6,19.34,43.27,131.48,0.277,0.531,20.29,0.432,0.819,0.654,0.399,3.385,0.167,Mid attention,Scalable,clear,27.2,54.9,70.85,74.03,0.322,0.2323,5.58,0.245,36.08,0.275,0.2665,0.3895,0.5379,1.9558
1962_143_Germany,1962,143,Germany,Italy,A,tournament,Coca-Cola,draw,1,1798,81.3,65.9,22.15,36.67,111.9,0.158,0.556,29.19,0.759,0.859,0.907,0.531,3.848,0.132,Mid attention,Scalable,clear,14.9,52.5,121.47,64.4,0.098,0.4363,-1.17,0.162,38.76,0.1845,0.2333,0.4093,0.7051,3.8214
1962_144_Russia,1962,144,Russia,Yugoslavia,A,tournament,Hyundai,win,3,1676,72.7,49.8,18.23,41.07,188.95,0.324,0.514,26.07,0.814,0.69,0.874,0.63,3.95,0.152,Mid attention,Premium,windy,18.2,35.5,178.2,54.7,0.224,0.2123,2.31,0.2,38.39,0.2686,0.3343,0.3706,0.63,2.3453
1962_145_Argentina,1962,145,Argentina,England,A,tournament,Hyundai,loss,0,1753,76.8,58.0,19.5,45.47,107.76,0.291,0.539,30.74,0.903,0.813,0.936,0.564,3.9,0.127,Mid attention,Scalable,clear,30.8,26.4,185.95,68.78,0.265,0.5098,3.51,0.189,43.52,0.2691,0.4029,0.5281,0.6898,2.5637
1962_146_Brazil,1962,146,Brazil,Czechoslovakia,A,tournament,Adidas,draw,1,1829,78.8,57.4,18.61,36.67,113.85,0.207,0.464,33.15,0.938,0.809,0.916,0.566,3.902,0.118,Mid attention,Scalable,windy,28.0,53.8,123.68,63.34,0.061,0.2391,2.74,0.118,35.19,0.1844,0.2641,0.2667,0.6677,3.6217
1962_147_Chile,1962,147,Chile,Italy,A,tournament,Hisense,win,3,1622,72.9,38.6,16.65,41.07,128.1,0.26,0.445,27.36,0.7,0.681,0.911,0.554,3.536,0.129,Mid attention,Scalable,rain,31.9,58.9,91.64,59.83,0.164,0.1477,0.83,0.21,46.35,0.2302,0.3005,0.2626,0.5247,2.279
1962_148_Uruguay,1962,148,Uruguay,Yugoslavia,A,tournament,Vivo,loss,0,1684,74.8,44.8,20.58,45.47,121.02,0.318,0.573,19.75,0.443,0.797,0.741,0.425,3.443,0.174,Mid attention,Scalable,cloudy,21.4,37.4,119.79,97.8,0.212,0.1465,0.07,0.219,38.49,0.3241,0.2482,0.2784,0.578,1.783
1962_149_Bulgaria,1962,149,Bulgaria,Hungary,A,tournament,Hisense,loss,0,1502,65.2,28.9,10.5,52.07,183.28,0.466,0.375,33.88,0.787,0.675,0.918,0.494,3.038,0.09,Mid attention,Scalable,rain,16.1,57.4,253.67,94.62,0.168,0.2803,4.49,0.169,55.11,0.4273,0.5773,0.3861,0.3714,0.8692
1962_150_Colombia,1962,150,Colombia,Russia,A,tournament,Vivo,draw,1,1650,74.7,50.9,8.73,54.27,192.68,0.472,0.346,18.25,0.396,0.764,0.653,0.384,3.372,0.185,Mid attention,Scalable,clear,21.6,58.9,114.41,48.93,0.192,0.1743,1.21,0.23,42.44,0.3839,0.2939,0.3343,0.5237,1.3641
1962_151_Germany,1962,151,Germany,Switzerland,A,tournament,Coca-Cola,win,3,1798,81.3,65.9,22.15,43.27,135.52,0.302,0.607,29.19,0.759,0.859,0.907,0.643,3.948,0.135,Mid attention,Premium,cloudy,23.6,23.5,97.56,40.25,0.023,0.332,-0.89,0.068,43.54,0.2258,0.2561,0.3241,0.7291,3.2294
1962_152_Mexico,1962,152,Mexico,Spain,A,tournament,Hyundai,loss,0,1612,72.1,37.6,18.89,38.87,103.4,0.208,0.48,28.5,0.853,0.712,0.897,0.51,3.55,0.125,Mid attention,Scalable,clear,23.5,43.4,147.8,69.86,0.212,0.1476,4.6,0.145,39.45,0.2067,0.3502,0.2676,0.5369,2.5968
1962_153_Argentina,1962,153,Argentina,Hungary,A,tournament,Hyundai,draw,1,1753,76.8,58.0,19.5,36.67,94.81,0.16,0.479,30.74,0.903,0.813,0.936,0.551,3.839,0.125,Mid attention,Scalable,windy,29.8,64.5,98.91,52.67,0.108,0.1099,3.76,0.197,38.55,0.1533,0.2854,0.1916,0.675,4.4022
