match_id,year,team_a,team_b,stage,neutral_site,host_advantage_a,stadium_capacity_k,temperature_c,humidity,weather,event_attention_m,media_reposts_k,result,city,country,date,engagement_rate,fan_growth_7d_pct,news_sentiment_score,text_signal_score,time_decay_attention,a_elo,a_coach_wc_matches,a_squad_market_value_m,a_recent_goal_diff,a_social_followers_m,a_brand_globality,a_core_player_rating,a_core_market_value_m,a_player_followers_m,a_avg_injury_risk,a_avg_availability_score,a_player_fan_growth_30d_pct,a_player_sentiment_score,a_sponsor,a_sponsor_category,a_sponsor_spend_m,a_ad_exposure_m,a_brand_heat_index,a_paid_media_share,a_brand_fit,a_activation_quality,a_historical_sports_presence,a_data_origin,a_sponsor_power_index,b_elo,b_coach_wc_matches,b_squad_market_value_m,b_recent_goal_diff,b_social_followers_m,b_brand_globality,b_core_player_rating,b_core_market_value_m,b_player_followers_m,b_avg_injury_risk,b_avg_availability_score,b_player_fan_growth_30d_pct,b_player_sentiment_score,b_sponsor,b_sponsor_category,b_sponsor_spend_m,b_ad_exposure_m,b_brand_heat_index,b_paid_media_share,b_brand_fit,b_activation_quality,b_historical_sports_presence,b_data_origin,b_sponsor_power_index,elo_diff,market_value_diff_m,coach_exp_diff,core_rating_diff,recent_goal_diff_delta,availability_diff,injury_risk_diff,team_a_strength,fan_score,sponsor_roi,weather_severity,media_exposure_index,injury_risk_score,sponsor_team_fit_score,weather_impact_score,stage_premium_score,commercial_momentum_score
27,1934,Austria,Hungary,tournament,True,0.0,64.9,28.2,61.4,cloudy,33.06,68.48,A_win,Bologna,Italy,1934-05-31,0.2267,0.55,0.128,0.204,28.95,1660,5,475.8,-0.03,25.77,0.617,70.5,44.6,14.99,0.1396666666666666,0.88,2.703333333333333,0.218,McDonald's,restaurant,21.71,77.28,0.55,0.451,0.702,0.72,0.649,real_sponsor_names_with_proxy_commercial_metrics,0.4469236410067131,1691,5,513.5,0.03,27.22,0.652,78.9,42.6,16.61,0.1083333333333333,0.8380000000000001,2.99,0.2826666666666667,Adidas,apparel,33.47,1420.0,1.0,0.501,0.712,0.937,0.887,real_sponsor_names_with_proxy_commercial_metrics,0.9017290826148548,-31,-37.69999999999999,0,-8.400000000000006,-0.06,0.0419999999999999,0.0313333333333333,0.5506732285488857,0.3676955705456038,3.258,0.22,0.16471791374864841,0.13179999999999997,0.6711900000000001,0.40176550346107187,0.2,0.3452186163441099
28,1934,Czechoslovakia,Switzerland,tournament,True,0.0,62.8,31.9,41.6,clear,37.46,107.36,A_win,Turin,Italy,1934-05-31,0.3293,2.13,0.097,0.148,42.36,1636,5,447.8,-0.1,25.08,0.592,72.1,45.6,14.05,0.2196666666666666,0.848,2.25,0.1806666666666666,Visa,finance,31.09,1470.0,1.0,0.557,0.715,0.89,0.868,real_sponsor_names_with_proxy_commercial_metrics,0.8687193911689106,1632,7,443.7,-0.12,26.09,0.595,72.7,48.1,17.05,0.1836666666666666,0.914,2.223333333333333,0.2486666666666666,Adidas,apparel,31.4,1420.0,1.0,0.14,0.774,0.888,0.845,real_sponsor_names_with_proxy_commercial_metrics,0.8742493122599488,4,4.100000000000023,-2,-0.6000000000000085,0.0199999999999999,-0.066,0.036,0.5283363782801519,0.3630847560438329,3.795,0.12,0.26478416070406297,0.19259999999999997,0.8329999999999999,0.37245272247199024,0.2,0.4841772177136244
29,1934,Germany,Sweden,tournament,True,0.0,63.4,33.8,72.5,clear,33.06,84.27,A_win,Milan,Italy,1934-05-31,0.2765,5.27,0.163,0.218,31.65,1798,20,646.1,0.4,35.62,0.797,81.3,65.9,22.15,0.2123333333333333,0.851,5.576666666666667,0.3273333333333333,Coca-Cola,beverage,29.19,1660.0,1.0,0.286,0.859,0.907,0.902,real_sponsor_names_with_proxy_commercial_metrics,0.8943041962421712,1654,9,471.1,0.0,27.67,0.624,74.4,39.2,19.34,0.1766666666666666,0.6789999999999999,3.783333333333333,0.1453333333333333,Budweiser,beverage,26.29,1520.0,1.0,0.625,0.705,0.91,0.618,real_sponsor_names_with_proxy_commercial_metrics,0.7933304512887279,144,175.0,11,6.899999999999992,0.4,0.172,0.0356666666666666,0.9510351228677828,0.5617920424295676,4.322,0.12,0.20025065342709164,0.18699999999999997,0.90283,0.5553932063084278,0.2,0.5431611096638184
30,1934,Italy,Spain,tournament,False,0.18,63.6,30.9,38.8,clear,30.86,98.5,draw,Florence,Italy,1934-05-31,0.2356,6.94,0.187,0.13,26.53,1755,14,594.5,0.34,33.03,0.744,77.8,61.6,11.04,0.3303333333333333,0.8929999999999999,1.3333333333333333,0.0393333333333333,Visa,finance,33.4,1470.0,1.0,0.316,0.761,0.842,0.918,real_sponsor_names_with_proxy_commercial_metrics,0.9046859464925012,1708,12,537.2,0.18,30.58,0.689,77.4,45.2,19.26,0.2126666666666666,0.84,4.25,0.077,Budweiser,beverage,27.85,1520.0,1.0,0.321,0.724,0.933,0.612,real_sponsor_names_with_proxy_commercial_metrics,0.8201095535851789,47,57.29999999999996,2,0.3999999999999915,0.16,0.0529999999999999,0.1176666666666667,0.8187106162327391,0.2466383165384908,3.604,0.12,0.15379743997213075,0.24100000000000002,0.84782,0.33434239634624985,0.2,0.43717764378340385
31,1934,Italy,Spain,tournament,False,0.18,85.8,22.3,53.4,cloudy,28.66,58.29,A_win,Florence,Italy,1934-06-01,0.2084,0.71,0.007,0.091,26.39,1755,14,594.5,0.34,33.03,0.744,77.8,61.6,11.04,0.3303333333333333,0.8929999999999999,1.3333333333333333,0.0393333333333333,Visa,finance,33.4,1470.0,1.0,0.316,0.761,0.842,0.918,real_sponsor_names_with_proxy_commercial_metrics,0.9046859464925012,1708,12,537.2,0.18,30.58,0.689,77.4,45.2,19.26,0.2126666666666666,0.84,4.25,0.077,Budweiser,beverage,27.85,1520.0,1.0,0.321,0.724,0.933,0.612,real_sponsor_names_with_proxy_commercial_metrics,0.8201095535851789,47,57.29999999999996,2,0.3999999999999915,0.16,0.0529999999999999,0.1176666666666667,0.8187106162327391,0.2227491779679999,3.833,0.22,0.09502512397007581,0.24100000000000002,0.84782,0.2137293941340184,0.2,0.4187342217832555
32,1934,Czechoslovakia,Germany,tournament,True,0.0,52.7,25.1,48.6,clear,35.26,123.06,A_win,Rome,Italy,1934-06-03,0.1694,1.25,0.164,0.164,29.83,1636,5,447.8,-0.1,25.08,0.592,72.1,45.6,14.05,0.2196666666666666,0.848,2.25,0.1806666666666666,Visa,finance,31.09,1470.0,1.0,0.557,0.715,0.89,0.868,real_sponsor_names_with_proxy_commercial_metrics,0.8687193911689106,1798,20,646.1,0.4,35.62,0.797,81.3,65.9,22.15,0.2123333333333333,0.851,5.576666666666667,0.3273333333333333,Coca-Cola,beverage,29.19,1660.0,1.0,0.286,0.859,0.907,0.902,real_sponsor_names_with_proxy_commercial_metrics,0.8943041962421712,-162,-198.3,-15,-9.200000000000005,-0.5,-0.003,0.0073333333333333,0.5283363782801519,0.3586611932414679,3.702,0.12,0.19338461223023015,0.19259999999999997,0.8329999999999999,0.22582102333547427,0.2,0.4686587104341956
33,1934,Italy,Austria,tournament,False,0.18,51.3,27.6,60.6,cloudy,28.66,58.79,A_win,Milan,Italy,1934-06-03,0.1528,3.6,0.186,0.221,30.96,1755,14,594.5,0.34,33.03,0.744,77.8,61.6,11.04,0.3303333333333333,0.8929999999999999,1.3333333333333333,0.0393333333333333,Visa,finance,33.4,1470.0,1.0,0.316,0.761,0.842,0.918,real_sponsor_names_with_proxy_commercial_metrics,0.9046859464925012,1660,5,475.8,-0.03,25.77,0.617,70.5,44.6,14.99,0.1396666666666666,0.88,2.703333333333333,0.218,McDonald's,restaurant,21.71,77.28,0.55,0.451,0.702,0.72,0.649,real_sponsor_names_with_proxy_commercial_metrics,0.4469236410067131,95,118.7,9,7.299999999999997,0.37,0.0129999999999999,0.1906666666666667,0.8187106162327391,0.2229232575223562,3.516,0.22,0.12277818445888206,0.24100000000000002,0.84782,0.38270177692143015,0.2,0.42433357615623646
34,1934,Austria,Germany,tournament,True,0.0,47.4,23.7,47.8,rain,37.46,169.57,B_win,Naples,Italy,1934-06-07,0.4122,1.59,-0.054,0.092,30.84,1660,5,475.8,-0.03,25.77,0.617,70.5,44.6,14.99,0.1396666666666666,0.88,2.703333333333333,0.218,McDonald's,restaurant,21.71,77.28,0.55,0.451,0.702,0.72,0.649,real_sponsor_names_with_proxy_commercial_metrics,0.4469236410067131,1798,20,646.1,0.4,35.62,0.797,81.3,65.9,22.15,0.2123333333333333,0.851,5.576666666666667,0.3273333333333333,Coca-Cola,beverage,29.19,1660.0,1.0,0.286,0.859,0.907,0.902,real_sponsor_names_with_proxy_commercial_metrics,0.8943041962421712,-138,-170.3,-15,-10.799999999999995,-0.43,0.029,-0.0726666666666666,0.5506732285488857,0.4226702964636769,3.068,0.48,0.291786878854483,0.13179999999999997,0.6711900000000001,0.32994804824091906,0.2,0.3860253326223373
35,1934,Italy,Czechoslovakia,tournament,False,0.18,66.0,23.8,53.7,hot,33.06,58.43,A_win,Rome,Italy,1934-06-10,0.1964,1.21,0.15,0.12,36.18,1755,14,594.5,0.34,33.03,0.744,77.8,61.6,11.04,0.3303333333333333,0.8929999999999999,1.3333333333333333,0.0393333333333333,Visa,finance,33.4,1470.0,1.0,0.316,0.761,0.842,0.918,real_sponsor_names_with_proxy_commercial_metrics,0.9046859464925012,1636,5,447.8,-0.1,25.08,0.592,72.1,45.6,14.05,0.2196666666666666,0.848,2.25,0.1806666666666666,Visa,finance,31.09,1470.0,1.0,0.557,0.715,0.89,0.868,real_sponsor_names_with_proxy_commercial_metrics,0.8687193911689106,119,146.7,9,5.700000000000003,0.44,0.0449999999999999,0.1106666666666666,0.8187106162327391,0.2425772418615277,3.696,0.62,0.14635724171038347,0.24100000000000002,0.84782,0.41404303147077715,0.2,0.43455250322150474
36,1938,Germany,Switzerland,tournament,True,0.0,72.7,27.9,54.2,clear,32.32,68.02,draw,Paris,France,1938-06-04,0.1171,3.31,0.19,0.16,25.74,1798,20,646.1,0.4,35.62,0.797,81.3,65.9,22.15,0.2123333333333333,0.851,5.576666666666667,0.3273333333333333,Coca-Cola,beverage,29.19,1660.0,1.0,0.286,0.859,0.907,0.902,real_sponsor_names_with_proxy_commercial_metrics,0.8943041962421712,1632,7,443.7,-0.12,26.09,0.595,72.7,48.1,17.05,0.1836666666666666,0.914,2.223333333333333,0.2486666666666666,Adidas,apparel,31.4,1420.0,1.0,0.14,0.774,0.888,0.845,real_sponsor_names_with_proxy_commercial_metrics,0.8742493122599488,166,202.40000000000003,13,8.599999999999994,0.52,-0.063,0.0286666666666666,0.9510351228677828,0.5528079346408165,4.251,0.12,0.11149724573468661,0.18699999999999997,0.90283,0.3228509241418682,0.2,0.5228948779444871
37,1938,Brazil,Poland,tournament,True,0.0,56.5,22.6,46.2,cloudy,52.12,167.4,A_win,Strasbourg,France,1938-06-05,0.1257,6.05,0.181,0.079,46.28,1829,20,683.6,0.5,36.78,0.83,78.8,57.4,18.61,0.1376666666666667,0.7313333333333333,3.723333333333333,0.206,Adidas,apparel,33.15,1420.0,1.0,0.369,0.809,0.916,0.861,real_sponsor_names_with_proxy_commercial_metrics,0.9083567026566084,1685,6,506.6,0.05,27.64,0.65,72.7,42.5,15.85,0.2053333333333333,0.815,3.9733333333333327,0.268,Coca-Cola,beverage,28.97,1660.0,1.0,0.581,0.749,0.899,0.847,real_sponsor_names_with_proxy_commercial_metrics,0.8688288100208766,144,177.0,14,6.099999999999994,0.45,-0.0836666666666666,-0.0676666666666666,0.9764150943396226,0.5344110482399312,4.237,0.22,0.323621098158033,0.19006666666666672,0.87793,0.19042175123099986,0.2,0.5598711217763734
38,1938,Cuba,Romania,tournament,True,0.0,47.1,18.6,65.8,cloudy,41.12,187.26,draw,Toulouse,France,1938-06-05,0.2873,0.05,0.198,0.074,34.14,1562,1,349.3,0.0,14.65,0.46,72.5,37.1,8.19,0.1583333333333333,0.8770000000000001,2.04,0.1403333333333333,Vivo,technology,18.81,74.54,0.521,0.309,0.682,0.673,0.556,real_sponsor_names_with_proxy_commercial_metrics,0.3861885002148612,1634,3,443.7,0.0,23.69,0.581,73.6,37.4,11.0,0.1443333333333333,0.7826666666666666,1.6033333333333335,0.135,Qatar Airways,airline,29.58,1560.0,1.0,0.365,0.75,0.938,0.645,real_sponsor_names_with_proxy_commercial_metrics,0.8557029528292583,-72,-94.39999999999998,-2,-1.0999999999999943,0.0,0.0943333333333334,0.014,0.3900211522987579,0.303537869484626,2.984,0.22,0.29349106764985283,0.14419999999999994,0.63187,0.34794547919788765,0.2,0.3321838570372326
39,1938,Czechoslovakia,Netherlands,tournament,True,0.0,47.3,20.5,61.8,cloudy,34.52,107.74,A_win,Le Havre,France,1938-06-05,0.2939,5.95,0.108,0.176,35.44,1636,5,447.8,-0.1,25.08,0.592,72.1,45.6,14.05,0.2196666666666666,0.848,2.25,0.1806666666666666,Visa,finance,31.09,1470.0,1.0,0.557,0.715,0.89,0.868,real_sponsor_names_with_proxy_commercial_metrics,0.8687193911689106,1746,9,581.1,0.35,31.14,0.724,75.8,49.9,15.97,0.1103333333333333,0.742,2.733333333333333,0.1786666666666666,Hisense,technology,32.27,1590.0,1.0,0.505,0.811,0.856,0.664,real_sponsor_names_with_proxy_commercial_metrics,0.8963841400493745,-110,-133.3,-4,-3.700000000000003,-0.4499999999999999,0.1059999999999999,0.1093333333333333,0.5283363782801519,0.3500008734238196,3.624,0.22,0.2293580910045781,0.19259999999999997,0.8329999999999999,0.2812395632626846,0.2,0.47342851664012364
40,1938,France,Belgium,tournament,False,0.18,66.5,26.8,56.6,cloudy,36.72,122.84,A_win,Colombes,France,1938-06-05,0.1674,1.59,0.051,0.083,35.41,1748,13,584.8,0.26,32.28,0.733,77.8,46.5,18.67,0.2083333333333333,0.8296666666666667,3.483333333333333,0.3613333333333333,Qatar Airways,airline,31.34,1560.0,1.0,0.647,0.801,0.881,0.647,real_sponsor_names_with_proxy_commercial_metrics,0.8804760425996134,1674,9,495.4,0.02,28.38,0.646,71.5,40.4,23.19,0.142,0.7919999999999999,3.7566666666666655,0.0076666666666666,Visa,finance,26.85,1470.0,1.0,0.538,0.72,0.914,0.914,real_sponsor_names_with_proxy_commercial_metrics,0.8183228567221463,74,89.39999999999998,4,6.299999999999997,0.24,0.0376666666666667,0.0663333333333333,0.8018213325687816,0.4946902782342271,4.15,0.22,0.1945510323008166,0.19313333333333332,0.8337199999999999,0.3446085777492329,0.2,0.509870534589654
41,1938,Hungary,Indonesia,tournament,True,0.0,67.7,23.0,51.1,clear,41.12,118.09,A_win,Reims,France,1938-06-05,0.221,3.53,-0.01,0.066,45.98,1691,5,513.5,0.03,27.22,0.652,78.9,42.6,16.61,0.1083333333333333,0.8380000000000001,2.99,0.2826666666666667,Adidas,apparel,33.47,1420.0,1.0,0.501,0.712,0.937,0.887,real_sponsor_names_with_proxy_commercial_metrics,0.9017290826148548,1369,1,116.3,-1.0,5.33,0.239,64.9,11.7,4.28,0.2033333333333333,0.7996666666666666,0.0366666666666666,0.207,Coca-Cola,beverage,32.51,1660.0,1.0,0.345,0.569,0.881,0.852,real_sponsor_names_with_proxy_commercial_metrics,0.8860763883089771,322,397.2,4,14.0,1.03,0.0383333333333334,-0.095,0.6789758272283496,0.4564992206130808,4.02,0.12,0.2512122587109755,0.12979999999999994,0.84634,0.1819992150146293,0.2,0.521176813341423
42,1938,Italy,Norway,tournament,True,0.0,65.1,25.0,70.7,windy,34.52,74.01,A_win,Marseille,France,1938-06-05,0.3982,6.14,0.221,0.237,31.48,1755,14,594.5,0.34,33.03,0.744,77.8,61.6,11.04,0.3303333333333333,0.8929999999999999,1.3333333333333333,0.0393333333333333,Visa,finance,33.4,1470.0,1.0,0.316,0.761,0.842,0.918,real_sponsor_names_with_proxy_commercial_metrics,0.9046859464925012,1541,1,328.5,-0.12,17.05,0.46,69.8,29.1,10.21,0.1593333333333333,0.8300000000000001,0.6766666666666666,0.2416666666666666,McDonald's,restaurant,20.44,68.0,0.453,0.453,0.651,0.632,0.639,real_sponsor_names_with_proxy_commercial_metrics,0.390770421985427,214,266.0,13,8.0,0.46,0.0629999999999998,0.171,0.8187106162327391,0.2545646993122554,3.733,0.48,0.23832020234553797,0.24100000000000002,0.84782,0.4627136944266038,0.2,0.45630158343473937
43,1938,Cuba,Romania,tournament,True,0.0,49.3,27.0,54.2,clear,34.52,86.0,A_win,Toulouse,France,1938-06-09,0.2221,3.48,0.19,0.231,27.43,1562,1,349.3,0.0,14.65,0.46,72.5,37.1,8.19,0.1583333333333333,0.8770000000000001,2.04,0.1403333333333333,Vivo,technology,18.81,74.54,0.521,0.309,0.682,0.673,0.556,real_sponsor_names_with_proxy_commercial_metrics,0.3861885002148612,1634,3,443.7,0.0,23.69,0.581,73.6,37.4,11.0,0.1443333333333333,0.7826666666666666,1.6033333333333335,0.135,Qatar Airways,airline,29.58,1560.0,1.0,0.365,0.75,0.938,0.645,real_sponsor_names_with_proxy_commercial_metrics,0.8557029528292583,-72,-94.39999999999998,-2,-1.0999999999999943,0.0,0.0943333333333334,0.014,0.3900211522987579,0.2386142957089177,2.939,0.12,0.18695821491200176,0.14419999999999994,0.63187,0.2994405195175908,0.2,0.29269868583246406
44,1938,Germany,Switzerland,tournament,True,0.0,61.0,20.8,53.1,hot,41.12,83.69,B_win,Paris,France,1938-06-09,0.2552,2.18,0.228,0.213,43.35,1798,20,646.1,0.4,35.62,0.797,81.3,65.9,22.15,0.2123333333333333,0.851,5.576666666666667,0.3273333333333333,Coca-Cola,beverage,29.19,1660.0,1.0,0.286,0.859,0.907,0.902,real_sponsor_names_with_proxy_commercial_metrics,0.8943041962421712,1632,7,443.7,-0.12,26.09,0.595,72.7,48.1,17.05,0.1836666666666666,0.914,2.223333333333333,0.2486666666666666,Adidas,apparel,31.4,1420.0,1.0,0.14,0.774,0.888,0.845,real_sponsor_names_with_proxy_commercial_metrics,0.8742493122599488,166,202.40000000000003,13,8.599999999999994,0.52,-0.063,0.0286666666666666,0.9510351228677828,0.5978222311109604,4.165,0.62,0.2643863712240919,0.18699999999999997,0.90283,0.39584350246199956,0.2,0.5660767060540084
45,1938,Brazil,Czechoslovakia,tournament,True,0.0,59.5,27.5,59.7,cloudy,32.32,64.56,draw,Bordeaux,France,1938-06-12,0.1439,4.31,0.076,0.196,31.95,1829,20,683.6,0.5,36.78,0.83,78.8,57.4,18.61,0.1376666666666667,0.7313333333333333,3.723333333333333,0.206,Adidas,apparel,33.15,1420.0,1.0,0.369,0.809,0.916,0.861,real_sponsor_names_with_proxy_commercial_metrics,0.9083567026566084,1636,5,447.8,-0.1,25.08,0.592,72.1,45.6,14.05,0.2196666666666666,0.848,2.25,0.1806666666666666,Visa,finance,31.09,1470.0,1.0,0.557,0.715,0.89,0.868,real_sponsor_names_with_proxy_commercial_metrics,0.8687193911689106,193,235.8,15,6.700000000000003,0.6,-0.1166666666666667,-0.0819999999999999,0.9764150943396226,0.4095994182175325,3.823,0.22,0.14040676871951044,0.19006666666666672,0.87793,0.37621173196317703,0.2,0.4882809994823972
46,1938,Cuba,Sweden,tournament,True,0.0,60.8,25.3,85.1,clear,45.52,145.57,B_win,Antibes,France,1938-06-12,0.3043,2.44,0.198,0.202,49.06,1562,1,349.3,0.0,14.65,0.46,72.5,37.1,8.19,0.1583333333333333,0.8770000000000001,2.04,0.1403333333333333,Vivo,technology,18.81,74.54,0.521,0.309,0.682,0.673,0.556,real_sponsor_names_with_proxy_commercial_metrics,0.3861885002148612,1654,9,471.1,0.0,27.67,0.624,74.4,39.2,19.34,0.1766666666666666,0.6789999999999999,3.783333333333333,0.1453333333333333,Budweiser,beverage,26.29,1520.0,1.0,0.625,0.705,0.91,0.618,real_sponsor_names_with_proxy_commercial_metrics,0.7933304512887279,-92,-121.8,-8,-1.9000000000000057,0.0,0.1980000000000001,-0.0183333333333333,0.3900211522987579,0.3088024378607025,3.016,0.12,0.35856351182230994,0.14419999999999994,0.63187,0.38873938485691856,0.2,0.34667242501702544
47,1938,France,Italy,tournament,False,0.18,69.3,15.6,36.6,rain,36.72,76.62,B_win,Colombes,France,1938-06-12,0.2995,3.89,0.014,0.11,34.27,1748,13,584.8,0.26,32.28,0.733,77.8,46.5,18.67,0.2083333333333333,0.8296666666666667,3.483333333333333,0.3613333333333333,Qatar Airways,airline,31.34,1560.0,1.0,0.647,0.801,0.881,0.647,real_sponsor_names_with_proxy_commercial_metrics,0.8804760425996134,1755,14,594.5,0.34,33.03,0.744,77.8,61.6,11.04,0.3303333333333333,0.8929999999999999,1.3333333333333333,0.0393333333333333,Visa,finance,33.4,1470.0,1.0,0.316,0.761,0.842,0.918,real_sponsor_names_with_proxy_commercial_metrics,0.9046859464925012,-7,-9.700000000000044,-1,0.0,-0.08,-0.0633333333333332,-0.122,0.8018213325687816,0.4785983642295269,3.897,0.48,0.20068776030745208,0.19313333333333332,0.8337199999999999,0.40380732177263967,0.2,0.506592144269665
48,1938,Hungary,Switzerland,tournament,True,0.0,60.9,31.7,70.3,clear,32.32,101.0,A_win,Lille,France,1938-06-12,0.3959,2.37,0.064,0.139,33.8,1691,5,513.5,0.03,27.22,0.652,78.9,42.6,16.61,0.1083333333333333,0.8380000000000001,2.99,0.2826666666666667,Adidas,apparel,33.47,1420.0,1.0,0.501,0.712,0.937,0.887,real_sponsor_names_with_proxy_commercial_metrics,0.9017290826148548,1632,7,443.7,-0.12,26.09,0.595,72.7,48.1,17.05,0.1836666666666666,0.914,2.223333333333333,0.2486666666666666,Adidas,apparel,31.4,1420.0,1.0,0.14,0.774,0.888,0.845,real_sponsor_names_with_proxy_commercial_metrics,0.8742493122599488,59,69.80000000000001,-2,6.200000000000003,0.15,-0.0759999999999999,-0.0753333333333333,0.6789758272283496,0.4109905382085648,3.851,0.12,0.2279281986116885,0.12979999999999994,0.84634,0.4912627560122742,0.2,0.503777570248301
49,1938,Brazil,Czechoslovakia,tournament,True,0.0,66.8,20.0,27.7,rain,34.52,68.51,A_win,Bordeaux,France,1938-06-14,0.2171,4.61,0.144,0.089,29.05,1829,20,683.6,0.5,36.78,0.83,78.8,57.4,18.61,0.1376666666666667,0.7313333333333333,3.723333333333333,0.206,Adidas,apparel,33.15,1420.0,1.0,0.369,0.809,0.916,0.861,real_sponsor_names_with_proxy_commercial_metrics,0.9083567026566084,1636,5,447.8,-0.1,25.08,0.592,72.1,45.6,14.05,0.2196666666666666,0.848,2.25,0.1806666666666666,Visa,finance,31.09,1470.0,1.0,0.557,0.715,0.89,0.868,real_sponsor_names_with_proxy_commercial_metrics,0.8687193911689106,193,235.8,15,6.700000000000003,0.6,-0.1166666666666667,-0.0819999999999999,0.9764150943396226,0.4208643075061017,4.04,0.48,0.14220472095080328,0.19006666666666672,0.87793,0.25089966459715973,0.2,0.49179475892945507
50,1938,Brazil,Italy,tournament,True,0.0,58.9,13.1,61.5,cloudy,34.52,107.18,B_win,Marseille,France,1938-06-16,0.3029,-0.13,0.187,0.218,39.35,1829,20,683.6,0.5,36.78,0.83,78.8,57.4,18.61,0.1376666666666667,0.7313333333333333,3.723333333333333,0.206,Adidas,apparel,33.15,1420.0,1.0,0.369,0.809,0.916,0.861,real_sponsor_names_with_proxy_commercial_metrics,0.9083567026566084,1755,14,594.5,0.34,33.03,0.744,77.8,61.6,11.04,0.3303333333333333,0.8929999999999999,1.3333333333333333,0.0393333333333333,Visa,finance,33.4,1470.0,1.0,0.316,0.761,0.842,0.918,real_sponsor_names_with_proxy_commercial_metrics,0.9046859464925012,74,89.10000000000002,6,1.0,0.1599999999999999,-0.1616666666666666,-0.1926666666666666,0.9764150943396226,0.4343276202400211,3.821,0.22,0.2512631739406929,0.19006666666666672,0.87793,0.4724288160993364,0.2,0.5173761770929305
51,1938,Hungary,Sweden,tournament,True,0.0,61.8,16.7,83.2,clear,41.12,102.48,A_win,Paris,France,1938-06-16,0.3759,0.67,0.268,0.109,34.64,1691,5,513.5,0.03,27.22,0.652,78.9,42.6,16.61,0.1083333333333333,0.8380000000000001,2.99,0.2826666666666667,Adidas,apparel,33.47,1420.0,1.0,0.501,0.712,0.937,0.887,real_sponsor_names_with_proxy_commercial_metrics,0.9017290826148548,1654,9,471.1,0.0,27.67,0.624,74.4,39.2,19.34,0.1766666666666666,0.6789999999999999,3.783333333333333,0.1453333333333333,Budweiser,beverage,26.29,1520.0,1.0,0.625,0.705,0.91,0.618,real_sponsor_names_with_proxy_commercial_metrics,0.7933304512887279,37,42.39999999999998,-4,4.5,0.03,0.1590000000000001,-0.0683333333333333,0.6789758272283496,0.4510644569260759,3.944,0.12,0.2650324182359053,0.12979999999999994,0.84634,0.43255262970099195,0.2,0.5224191114140475
52,1938,Brazil,Sweden,tournament,True,0.0,66.2,16.9,65.8,clear,41.12,174.22,A_win,Bordeaux,France,1938-06-19,0.1472,-0.16,0.115,0.1,44.36,1829,20,683.6,0.5,36.78,0.83,78.8,57.4,18.61,0.1376666666666667,0.7313333333333333,3.723333333333333,0.206,Adidas,apparel,33.15,1420.0,1.0,0.369,0.809,0.916,0.861,real_sponsor_names_with_proxy_commercial_metrics,0.9083567026566084,1654,9,471.1,0.0,27.67,0.624,74.4,39.2,19.34,0.1766666666666666,0.6789999999999999,3.783333333333333,0.1453333333333333,Budweiser,beverage,26.29,1520.0,1.0,0.625,0.705,0.91,0.618,real_sponsor_names_with_proxy_commercial_metrics,0.7933304512887279,175,212.5,11,4.399999999999992,0.5,0.0523333333333333,-0.0389999999999999,0.9764150943396226,0.4873371893155814,4.24,0.12,0.27653966431540433,0.19006666666666672,0.87793,0.3521651323770784,0.2,0.5372741545090297
53,1938,Hungary,Italy,tournament,True,0.0,39.1,23.3,60.7,rain,41.12,128.66,B_win,Colombes,France,1938-06-19,0.4804,2.68,0.065,0.138,35.22,1691,5,513.5,0.03,27.22,0.652,78.9,42.6,16.61,0.1083333333333333,0.8380000000000001,2.99,0.2826666666666667,Adidas,apparel,33.47,1420.0,1.0,0.501,0.712,0.937,0.887,real_sponsor_names_with_proxy_commercial_metrics,0.9017290826148548,1755,14,594.5,0.34,33.03,0.744,77.8,61.6,11.04,0.3303333333333333,0.8929999999999999,1.3333333333333333,0.0393333333333333,Visa,finance,33.4,1470.0,1.0,0.316,0.761,0.842,0.918,real_sponsor_names_with_proxy_commercial_metrics,0.9046859464925012,-64,-81.0,-9,1.1000000000000083,-0.31,-0.0549999999999998,-0.222,0.6789758272283496,0.4601792623921739,3.56,0.48,0.32181409171935527,0.12979999999999994,0.84634,0.3752841647042032,0.2,0.5363275916412449
