text_id,source,domain,narrative_topic,sentiment_score,text_svd_01,text_svd_02,text_svd_03,text_svd_04,text_svd_05,text_svd_06,text_svd_07,text_svd_08,text_svd_09,text_svd_10,text_svd_11,text_svd_12,text_svd_13,text_svd_14,text_svd_15,text_svd_16,text_svd_17,text_svd_18,text_svd_19,text_svd_20,text_svd_21,text_svd_22,text_svd_23,text_svd_24,text_x,text_y
85,Wikimedia_chunk,wikipedia.org,reference_chunk,0.123,0.750168,0.595087,0.571059,0.743924,0.279398,0.699688,0.309993,0.441563,0.35931,0.653799,0.565003,0.476556,0.559912,0.486604,0.645274,0.563292,0.451804,0.447566,0.618412,0.560635,0.348206,0.600224,0.62259,0.535917,0.750168,0.595087
86,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.783677,0.786617,0.70108,0.744868,0.270143,0.50355,0.468652,0.438352,0.256766,0.660295,0.459118,0.613445,0.504594,0.520416,0.534242,0.608043,0.453702,0.331479,0.573763,0.414929,0.387912,0.67657,0.280726,0.447947,0.783677,0.786617
87,Wikimedia_chunk,wikipedia.org,reference_chunk,0.14,0.77611,0.742508,0.607554,0.752699,0.265411,0.687948,0.289297,0.541525,0.303313,0.65261,0.445587,0.634998,0.59526,0.556623,0.615569,0.619161,0.521177,0.338251,0.512349,0.47422,0.472035,0.558114,0.286503,0.495222,0.77611,0.742508
88,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.814329,0.556827,0.665866,0.813201,0.298331,0.617221,0.382428,0.384235,0.342037,0.528536,0.480481,0.612657,0.646467,0.498161,0.634693,0.35634,0.470822,0.418128,0.376702,0.446125,0.482788,0.552082,0.513862,0.398561,0.814329,0.556827
89,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.906778,0.316445,0.753055,0.611863,0.295356,0.558688,0.532296,0.501418,0.407056,0.423968,0.516891,0.48976,0.52737,0.41776,0.529889,0.448355,0.407782,0.496936,0.498306,0.421666,0.521128,0.528585,0.718771,0.703245,0.906778,0.316445
90,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.962733,0.173651,0.735274,0.672597,0.356561,0.472106,0.552332,0.446404,0.286407,0.396337,0.461564,0.515251,0.583515,0.523604,0.546558,0.625139,0.450724,0.489916,0.541596,0.47112,0.502968,0.604768,0.572416,0.567994,0.962733,0.173651
91,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.830852,0.493382,0.665371,0.803384,0.335176,0.653657,0.356284,0.473149,0.353903,0.526498,0.468509,0.543985,0.555937,0.443744,0.56667,0.499445,0.431441,0.47689,0.486196,0.489785,0.52325,0.580959,0.571434,0.510097,0.830852,0.493382
92,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.900685,0.582681,0.673254,0.72471,0.511701,0.293421,0.692706,0.626042,0.411582,0.463003,0.528091,0.522053,0.528947,0.330944,0.513695,0.652988,0.55883,0.534109,0.384558,0.435377,0.494758,0.53026,0.73425,0.487416,0.900685,0.582681
93,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.810663,0.965776,0.72844,0.726411,0.229541,0.207136,0.885584,0.440376,0.198853,0.567578,0.449769,0.59239,0.449034,0.353203,0.579018,0.575757,0.543802,0.31544,0.47505,0.317854,0.39914,0.568018,0.742777,0.574854,0.810663,0.965776
94,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.983815,0.240813,0.679806,0.752206,0.342512,0.452707,0.621578,0.440652,0.39706,0.45932,0.508142,0.527903,0.592172,0.521147,0.538131,0.417462,0.483507,0.488324,0.418468,0.450096,0.491525,0.492084,0.61853,0.508781,0.983815,0.240813
95,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.849449,0.387974,0.638295,0.779113,0.30956,0.692227,0.320576,0.464259,0.409474,0.60493,0.474279,0.555661,0.540607,0.430566,0.542964,0.419334,0.39864,0.4699,0.449223,0.456703,0.471951,0.599472,0.582984,0.394077,0.849449,0.387974
96,Wikimedia,wikipedia.org,reference_article,0.0,0.693735,0.66621,0.638838,0.780711,0.277185,0.708569,0.287313,0.523644,0.369256,0.624109,0.506277,0.584917,0.55836,0.499018,0.545871,0.540065,0.459576,0.416093,0.508707,0.49083,0.490601,0.600946,0.466056,0.478248,0.693735,0.66621
97,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.719714,0.733012,0.619604,0.816067,0.294569,0.714296,0.224001,0.460549,0.192262,0.36128,0.431364,0.676673,0.657595,0.541702,0.535068,0.733026,0.334911,0.263472,0.695357,0.554176,0.479667,0.664523,0.513562,0.525354,0.719714,0.733012
98,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.77193,0.728078,0.626443,0.84747,0.265705,0.680052,0.254945,0.593786,0.232791,0.478369,0.500115,0.57206,0.548761,0.518805,0.50087,0.897613,0.384091,0.244138,0.882815,0.457692,0.655785,0.713122,0.492982,0.422603,0.77193,0.728078
99,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.865569,0.56404,0.666887,0.78002,0.278416,0.569531,0.254051,0.550746,0.282199,0.47033,0.500122,0.529028,0.592712,0.6222,0.590284,0.578584,0.437187,0.237909,0.604681,0.543893,0.452504,0.802979,0.322799,0.329994,0.865569,0.56404
100,Wikimedia_chunk,wikipedia.org,reference_chunk,0.126,0.961787,0.146456,0.677136,0.757043,0.356428,0.563063,0.409302,0.531188,0.355404,0.550226,0.48165,0.55993,0.581517,0.555632,0.559429,0.604321,0.473799,0.325663,0.585087,0.496343,0.468537,0.694011,0.319902,0.369945,0.961787,0.146456
101,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.934466,0.205895,0.675288,0.7729,0.339484,0.591902,0.3956,0.489626,0.386656,0.556982,0.465973,0.550703,0.59529,0.56546,0.545086,0.583837,0.487413,0.36582,0.540984,0.490494,0.424124,0.658836,0.32512,0.396936,0.934466,0.205895
102,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.915988,0.248692,0.672846,0.784325,0.328386,0.614029,0.401955,0.48757,0.422796,0.564765,0.450263,0.497224,0.54676,0.53493,0.527378,0.580164,0.500785,0.40365,0.556125,0.482889,0.433477,0.635743,0.358964,0.420273,0.915988,0.248692
103,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.900389,0.395273,0.683438,0.783304,0.332339,0.524024,0.474916,0.489471,0.368268,0.549468,0.488479,0.536994,0.557674,0.503542,0.521086,0.635092,0.567249,0.373867,0.599418,0.455735,0.477703,0.625759,0.413675,0.508388,0.900389,0.395273
104,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.964316,0.422423,0.696942,0.736459,0.318901,0.339128,0.638592,0.526436,0.310706,0.481325,0.494652,0.53085,0.54553,0.50399,0.522387,0.757621,0.554655,0.423081,0.604449,0.479815,0.539442,0.652054,0.427724,0.536113,0.964316,0.422423
105,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.835527,0.743652,0.66969,0.792719,0.323606,0.625558,0.370761,0.389341,0.245005,0.367802,0.534684,0.591341,0.613161,0.44369,0.604536,0.623694,0.391618,0.31864,0.528824,0.502195,0.540927,0.678049,0.558339,0.409559,0.835527,0.743652
106,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.780543,0.846513,0.607377,0.724427,0.231266,0.491312,0.472574,0.436528,0.296837,0.447988,0.518748,0.576104,0.556272,0.447763,0.607683,0.658484,0.432249,0.463146,0.4984,0.452512,0.542731,0.568898,0.511417,0.441703,0.780543,0.846513
107,Wikimedia_chunk,wikipedia.org,reference_chunk,0.135,0.816036,0.432531,0.692864,0.849344,0.370079,0.747972,0.356964,0.38193,0.289654,0.329691,0.387127,0.555408,0.543491,0.405544,0.707266,0.563078,0.335744,0.529374,0.427096,0.547286,0.490044,0.664607,0.524357,0.382308,0.816036,0.432531
108,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.955025,0.141218,0.635362,0.664999,0.341449,0.581888,0.468209,0.491449,0.345902,0.441733,0.459711,0.575939,0.56085,0.507575,0.516945,0.646909,0.449847,0.387604,0.501912,0.494725,0.506771,0.488066,0.395856,0.636465,0.955025,0.141218
109,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.844472,0.401563,0.638596,0.819122,0.300715,0.656099,0.404134,0.49105,0.299263,0.623378,0.536909,0.573923,0.504018,0.495158,0.54553,0.516204,0.325432,0.466532,0.556225,0.318699,0.577223,0.400895,0.568618,0.406646,0.844472,0.401563
110,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.810619,0.674762,0.688845,0.834376,0.25323,0.459568,0.47573,0.3251,0.325632,0.272575,0.466042,0.593824,0.704747,0.714899,0.527779,0.393412,0.491492,0.511185,0.280738,0.487803,0.424326,0.43081,0.493935,0.426209,0.810619,0.674762
111,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.829562,0.420478,0.680479,0.829432,0.288222,0.60142,0.37426,0.541928,0.314637,0.4314,0.607445,0.56838,0.583149,0.502488,0.580907,0.446218,0.328785,0.394322,0.459382,0.559622,0.517098,0.506457,0.495504,0.432324,0.829562,0.420478
112,Wikimedia_chunk,wikipedia.org,reference_chunk,0.258,0.840573,0.471195,0.685638,0.758279,0.205627,0.534385,0.263721,0.564114,0.421091,0.498576,0.58821,0.453948,0.523445,0.440588,0.685983,0.257307,0.352998,0.358406,0.426718,0.518362,0.523431,0.517255,0.599076,0.31912,0.840573,0.471195
113,Wikimedia_chunk,wikipedia.org,reference_chunk,0.277,0.758601,0.741696,0.616588,0.80592,0.172843,0.557074,0.205013,0.532525,0.370877,0.515042,0.605722,0.512456,0.505098,0.560543,0.642993,0.289066,0.372986,0.455806,0.358646,0.451131,0.511985,0.560124,0.627973,0.24971,0.758601,0.741696
114,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.951939,0.138272,0.645245,0.756679,0.352132,0.584004,0.420434,0.539373,0.341901,0.542801,0.484434,0.575218,0.530797,0.503323,0.508368,0.566633,0.442437,0.375476,0.575057,0.482247,0.520387,0.536194,0.501397,0.540376,0.951939,0.138272
115,Wikimedia_chunk,wikipedia.org,reference_chunk,0.14,0.801674,0.668997,0.672623,0.748792,0.251945,0.638853,0.384963,0.408259,0.606957,0.542721,0.548301,0.585696,0.590711,0.408528,0.543225,0.431552,0.466167,0.501789,0.375083,0.468926,0.454208,0.503078,0.446982,0.363565,0.801674,0.668997
116,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.854592,0.326146,0.664717,0.788016,0.358316,0.642607,0.352333,0.491065,0.322585,0.49888,0.493891,0.595725,0.588929,0.501828,0.552247,0.558951,0.442144,0.339336,0.560577,0.431548,0.426419,0.62226,0.488667,0.508217,0.854592,0.326146
117,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.937942,0.297821,0.658226,0.752323,0.319698,0.592361,0.408041,0.539112,0.359565,0.542309,0.481697,0.550634,0.571398,0.510465,0.551357,0.589521,0.489129,0.338245,0.570803,0.49501,0.507728,0.64464,0.464376,0.449959,0.937942,0.297821
118,Wikimedia,wikipedia.org,reference_article,0.0,0.693735,0.66621,0.638838,0.780711,0.277185,0.708569,0.287313,0.523644,0.369256,0.624109,0.506277,0.584917,0.55836,0.499018,0.545871,0.540065,0.459576,0.416093,0.508707,0.49083,0.490601,0.600946,0.466056,0.478248,0.693735,0.66621
119,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.71493,0.722588,0.22975,0.592684,0.197373,0.669166,0.27469,0.491308,0.315974,0.501991,0.409309,0.646124,0.644895,0.47813,0.49884,0.631439,0.41159,0.297831,0.672827,0.577514,0.545179,0.832504,0.569976,0.349473,0.71493,0.722588
120,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.733008,0.665621,0.619558,0.847957,0.227948,0.673448,0.211498,0.615317,0.359063,0.582486,0.481903,0.569128,0.469995,0.663401,0.536846,0.692174,0.355832,0.442001,0.77648,0.398051,0.763643,0.48125,0.441318,0.545927,0.733008,0.665621
121,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.691837,0.69242,0.62058,0.851732,0.255055,0.707396,0.155489,0.547435,0.347768,0.633091,0.461885,0.548815,0.469375,0.703845,0.543267,0.631994,0.313756,0.554599,0.694888,0.311767,0.816039,0.415487,0.374649,0.504797,0.691837,0.69242
122,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.7753,0.700491,0.551022,0.734512,0.247265,0.591435,0.218157,0.545871,0.285874,0.558926,0.476712,0.549838,0.617228,0.752006,0.547557,0.702944,0.588086,0.289716,0.681672,0.549753,0.383997,0.799346,0.26741,0.320352,0.7753,0.700491
123,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.944813,0.161439,0.68327,0.74818,0.342798,0.54163,0.426477,0.488096,0.366206,0.52154,0.48642,0.583887,0.577659,0.565968,0.509774,0.581513,0.470644,0.336052,0.494028,0.50784,0.4093,0.571063,0.358408,0.405808,0.944813,0.161439
124,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.989541,0.087937,0.676831,0.743216,0.35067,0.512757,0.482304,0.514072,0.362919,0.528091,0.475117,0.554053,0.580333,0.560818,0.536315,0.586109,0.480884,0.359868,0.565309,0.485548,0.46433,0.592076,0.373934,0.447048,0.989541,0.087937
125,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.995276,0.072695,0.680016,0.744654,0.347959,0.506921,0.488338,0.51554,0.361632,0.531878,0.473966,0.554498,0.579274,0.560682,0.52464,0.586544,0.487325,0.370298,0.547003,0.485043,0.471084,0.589196,0.38844,0.454451,0.995276,0.072695
126,Wikimedia_chunk,wikipedia.org,reference_chunk,0.123,0.992057,0.082305,0.682916,0.751108,0.353419,0.525273,0.477179,0.491182,0.356195,0.512394,0.473825,0.559967,0.589411,0.574804,0.533993,0.57072,0.485281,0.341032,0.533266,0.494854,0.44397,0.573622,0.360161,0.430121,0.992057,0.082305
127,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,1.0,0.046442,0.678833,0.741988,0.349619,0.500894,0.507307,0.514038,0.368147,0.516165,0.479567,0.550188,0.585661,0.56565,0.524553,0.585359,0.496458,0.360617,0.532544,0.487863,0.479188,0.567769,0.412827,0.461618,1.0,0.046442
128,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.827098,0.900429,0.525556,0.650882,0.267975,0.36683,0.572075,0.463259,0.286721,0.461043,0.489954,0.545439,0.580212,0.420916,0.545926,0.795218,0.508298,0.434767,0.59966,0.517194,0.560562,0.800104,0.452174,0.448942,0.827098,0.900429
129,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.810594,0.597808,0.423686,0.643846,0.254258,0.691417,0.413214,0.410055,0.410752,0.467979,0.508435,0.569885,0.585976,0.406184,0.561448,0.385038,0.40947,0.402568,0.38815,0.460704,0.512369,0.713596,0.733563,0.191932,0.810594,0.597808
130,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.933474,0.143707,0.492161,0.646688,0.324176,0.59305,0.415924,0.472066,0.436525,0.519068,0.510805,0.566181,0.565121,0.416848,0.536895,0.506007,0.434846,0.376636,0.489918,0.476116,0.533657,0.672738,0.612558,0.324824,0.933474,0.143707
131,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.95231,0.131254,0.553866,0.607999,0.31879,0.550177,0.429529,0.475304,0.421438,0.505604,0.539633,0.568999,0.555529,0.422513,0.553511,0.490537,0.467657,0.403467,0.442595,0.49299,0.543671,0.6253,0.633521,0.314176,0.95231,0.131254
132,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.988246,0.103134,0.66746,0.75031,0.345995,0.534062,0.475951,0.504261,0.413085,0.505615,0.487155,0.526638,0.504156,0.415839,0.558595,0.500608,0.448292,0.432313,0.470037,0.512194,0.525281,0.538782,0.628605,0.375568,0.988246,0.103134
133,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.856971,0.400526,0.664793,0.626025,0.292493,0.632335,0.29718,0.507016,0.460778,0.604182,0.571116,0.644771,0.522459,0.3791,0.552614,0.50189,0.446502,0.472196,0.425627,0.471132,0.550978,0.609342,0.713864,0.363991,0.856971,0.400526
134,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.966324,0.07911,0.423899,0.645491,0.324635,0.535365,0.476459,0.419105,0.386895,0.506497,0.465237,0.524734,0.58574,0.482312,0.512154,0.514691,0.496365,0.443696,0.496797,0.529126,0.495687,0.69257,0.559952,0.339193,0.966324,0.07911
135,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.770779,0.749446,0.641471,0.753158,0.265842,0.666897,0.237357,0.491489,0.340745,0.567455,0.509198,0.600048,0.588976,0.559656,0.580456,0.583163,0.440914,0.417271,0.519171,0.480485,0.491546,0.736868,0.451792,0.399698,0.770779,0.749446
136,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.814263,0.876775,0.672945,0.768921,0.245771,0.417934,0.597181,0.486048,0.325686,0.428193,0.587344,0.550517,0.635087,0.538489,0.589265,0.469992,0.476403,0.504343,0.434367,0.489747,0.563939,0.569044,0.552934,0.408463,0.814263,0.876775
137,Wikimedia_chunk,wikipedia.org,reference_chunk,0.405,0.752123,0.737655,0.552314,0.74689,0.25842,0.674724,0.333586,0.302732,0.359569,0.510861,0.565135,0.620064,0.619121,0.580405,0.627558,0.20857,0.427243,0.545044,0.268582,0.414396,0.437459,0.537914,0.440759,0.189428,0.752123,0.737655
138,Wikimedia_chunk,wikipedia.org,reference_chunk,0.28,0.779874,0.829934,0.62997,0.742722,0.229795,0.518225,0.432394,0.310288,0.472852,0.540764,0.594347,0.634858,0.639029,0.570194,0.604447,0.280076,0.46037,0.624421,0.322871,0.326254,0.479157,0.54898,0.582774,0.29044,0.779874,0.829934
139,Wikimedia_chunk,wikipedia.org,reference_chunk,0.139,0.74846,0.804497,0.402926,0.639535,0.223088,0.472707,0.516972,0.302821,0.428486,0.411624,0.562306,0.64427,0.682967,0.415769,0.55499,0.442478,0.51883,0.479567,0.395842,0.440167,0.50797,0.676239,0.560972,0.313302,0.74846,0.804497
140,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.8114,0.966221,0.715158,0.720027,0.209967,0.313629,0.849735,0.356032,0.623812,0.338965,0.5874,0.501378,0.615005,0.331942,0.534826,0.572852,0.554821,0.579622,0.378659,0.353482,0.555056,0.527674,0.590873,0.456957,0.8114,0.966221
141,Wikimedia,wikipedia.org,reference_article,0.0,0.731285,0.715038,0.698079,0.795254,0.204365,1.0,0.404664,0.560042,0.871936,0.459253,0.48216,0.291686,0.406328,0.290564,0.489047,0.461109,0.476705,0.388566,0.473185,0.354893,0.454767,0.513631,0.460227,0.458821,0.731285,0.715038
142,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.71367,0.715927,0.640331,0.784423,0.307401,0.782487,0.262257,0.604167,0.448982,0.571173,0.470721,0.525738,0.559714,0.507216,0.503948,0.665695,0.443006,0.298042,0.624134,0.498549,0.4832,0.638626,0.438376,0.462151,0.71367,0.715927
143,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.742761,0.747492,0.689995,0.716202,0.245015,0.788923,0.333676,0.489147,0.489117,0.489313,0.507163,0.514114,0.536721,0.449384,0.581267,0.545047,0.427415,0.382026,0.545714,0.404849,0.495859,0.647156,0.558734,0.456251,0.742761,0.747492
144,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.820772,0.593527,0.641025,0.781285,0.242934,0.90324,0.342892,0.49039,0.648439,0.548644,0.495007,0.43953,0.466858,0.329493,0.526588,0.15808,0.380884,0.516125,0.381824,0.350949,0.474453,0.527597,0.816802,0.511657,0.820772,0.593527
145,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.837897,0.609685,0.6459,0.7831,0.238106,0.938303,0.306477,0.500208,0.694986,0.545651,0.495497,0.405923,0.428125,0.306649,0.52078,0.160239,0.37132,0.519162,0.382732,0.325667,0.465683,0.521864,0.838829,0.521884,0.837897,0.609685
146,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.810139,0.618933,0.667584,0.772394,0.364744,0.905244,0.352724,0.580512,0.704024,0.557814,0.419491,0.406899,0.456432,0.327601,0.592495,0.293503,0.428896,0.502661,0.372306,0.412595,0.487804,0.563112,0.615984,0.44924,0.810139,0.618933
147,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.787241,0.731952,0.662809,0.790463,0.213985,0.951806,0.298865,0.531188,0.689797,0.607553,0.442428,0.445069,0.519361,0.349338,0.481117,0.321708,0.420553,0.435751,0.476352,0.406885,0.439806,0.535435,0.646855,0.482152,0.787241,0.731952
148,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.804175,0.589535,0.662746,0.815182,0.259075,0.828445,0.270057,0.511198,0.496619,0.58865,0.488301,0.525241,0.51745,0.434243,0.526251,0.339737,0.394196,0.479523,0.439216,0.375097,0.458454,0.490285,0.669046,0.615116,0.804175,0.589535
149,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.783415,0.729419,0.632338,0.785563,0.271873,0.89999,0.196777,0.504769,0.603949,0.61969,0.530002,0.530065,0.506263,0.335478,0.554671,0.224464,0.402801,0.48773,0.402946,0.349916,0.423097,0.589495,0.807199,0.488387,0.783415,0.729419
150,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.770518,0.712426,0.631482,0.770062,0.289988,0.848989,0.22926,0.49851,0.485704,0.62331,0.52437,0.507423,0.51701,0.408396,0.574698,0.227771,0.417406,0.498191,0.413518,0.401631,0.434343,0.566635,0.773555,0.44694,0.770518,0.712426
151,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.747697,0.677946,0.672861,0.785401,0.259457,0.869663,0.367277,0.557294,0.651432,0.529168,0.499191,0.38788,0.491556,0.380149,0.500569,0.49499,0.523282,0.384812,0.464152,0.383158,0.464431,0.552189,0.456853,0.475163,0.747697,0.677946
152,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.782851,0.720326,0.630017,0.767042,0.261803,0.929131,0.250538,0.523691,0.616963,0.602528,0.484281,0.457707,0.48,0.347757,0.571176,0.218396,0.399541,0.521599,0.379467,0.365678,0.459239,0.561215,0.779238,0.469797,0.782851,0.720326
153,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.783177,0.688721,0.674418,0.803977,0.246862,0.893647,0.282185,0.54244,0.577319,0.603912,0.466912,0.469753,0.537747,0.407088,0.547314,0.357842,0.401745,0.536889,0.484249,0.427693,0.462484,0.555122,0.60144,0.493534,0.783177,0.688721
154,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.791241,0.736464,0.648418,0.779531,0.264221,0.673823,0.344976,0.468086,0.387447,0.585633,0.489254,0.570643,0.573055,0.507209,0.576392,0.552874,0.481092,0.442994,0.470151,0.492106,0.516195,0.658533,0.479061,0.444761,0.791241,0.736464
155,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.768557,0.6856,0.634302,0.798214,0.286857,0.861615,0.208067,0.491066,0.558506,0.652829,0.475782,0.502506,0.548944,0.499728,0.576894,0.449463,0.415641,0.446035,0.466041,0.388093,0.464021,0.582391,0.621259,0.472541,0.768557,0.6856
156,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.77371,0.732056,0.676055,0.790659,0.229002,0.948094,0.301589,0.533158,0.789843,0.547182,0.486811,0.422824,0.483995,0.286233,0.540086,0.409379,0.46273,0.467583,0.438117,0.363269,0.457409,0.557752,0.55955,0.486484,0.77371,0.732056
157,Wikimedia_chunk,wikipedia.org,reference_chunk,0.136,0.755052,0.715864,0.654575,0.793612,0.252378,0.855649,0.232314,0.534114,0.533681,0.637482,0.481401,0.519794,0.541111,0.50035,0.562538,0.553128,0.459267,0.371419,0.511431,0.43161,0.428821,0.634297,0.47143,0.477386,0.755052,0.715864
158,Wikimedia_chunk,wikipedia.org,reference_chunk,0.0,0.779872,0.672763,0.672505,0.786786,0.257302,0.819158,0.33007,0.579807,0.514868,0.573492,0.490634,0.47919,0.498707,0.473535,0.52837,0.552248,0.488234,0.326026,0.504736,0.421363,0.452406,0.614154,0.483748,0.474874,0.779872,0.672763
