text_id,source,title,url,domain,language,sourcecountry,published_at,sentiment_score,narrative_topic
96,GDELT,BTCC Exchange and AFA Launch a Trading Championship with a Million - USDT Prize Pool and a Messi - Signed Jersey,https://bravenewcoin.com/press-release/btcc-exchange-and-afa-launch-a-trading-championship-with-a-million-usdt-prize-pool-and-a-messi-signed-jersey,bravenewcoin.com,English,United States,20260507T230000Z,0.229,"""FIFA World Cup"" partnership"
97,GDELT_chunk,BTCC Exchange and AFA Launch a Trading Championship with a Million USDT Prize Pool and a Messi Signed Jersey,https://bravenewcoin.com/press-release/btcc-exchange-and-afa-launch-a-trading-championship-with-a-million-usdt-prize-pool-and-a-messi-signed-jersey,bravenewcoin.com,English,United States,20260507T230000Z,0.229,"""FIFA World Cup"" partnership"
98,GDELT,"Iconic Dallas mural painted over for FIFA World Cup project sparks backlash from artist , residents",https://www.kgw.com/article/news/nation-world/iconic-dallas-mural-painted-over-for-fifa-world-cup-project-sparks-backlash-from-artist-residents/507-605e5bca-c94e-4ef9-af44-508f75e31d87,kgw.com,English,United States,20260516T163000Z,0.0,"""FIFA World Cup"" partnership"
99,GDELT,"Iconic Dallas mural painted over for FIFA World Cup project sparks backlash from artist , residents",https://www.wtsp.com/article/news/nation-world/iconic-dallas-mural-painted-over-for-fifa-world-cup-project-sparks-backlash-from-artist-residents/507-605e5bca-c94e-4ef9-af44-508f75e31d87,wtsp.com,English,United States,20260516T153000Z,0.0,"""FIFA World Cup"" partnership"
100,GDELT,"Iconic Dallas mural painted over for FIFA World Cup project sparks backlash from artist , residents",https://www.kvue.com/article/news/nation-world/iconic-dallas-mural-painted-over-for-fifa-world-cup-project-sparks-backlash-from-artist-residents/507-605e5bca-c94e-4ef9-af44-508f75e31d87,kvue.com,English,United States,20260516T151500Z,0.0,"""FIFA World Cup"" partnership"
101,GDELT,"Iconic Dallas mural painted over for FIFA World Cup project sparks backlash from artist , residents",https://www.wkyc.com/article/news/nation-world/iconic-dallas-mural-painted-over-for-fifa-world-cup-project-sparks-backlash-from-artist-residents/507-605e5bca-c94e-4ef9-af44-508f75e31d87,wkyc.com,English,United States,20260516T153000Z,0.0,"""FIFA World Cup"" partnership"
102,GDELT,"Iconic Dallas mural painted over for FIFA World Cup project sparks backlash from artist , residents",https://www.ksdk.com/article/news/nation-world/iconic-dallas-mural-painted-over-for-fifa-world-cup-project-sparks-backlash-from-artist-residents/507-605e5bca-c94e-4ef9-af44-508f75e31d87,ksdk.com,English,United States,20260516T163000Z,0.0,"""FIFA World Cup"" partnership"
103,GDELT,"Iconic Dallas mural painted over for FIFA World Cup project sparks backlash from artist , residents",https://www.kare11.com/article/news/nation-world/iconic-dallas-mural-painted-over-for-fifa-world-cup-project-sparks-backlash-from-artist-residents/507-605e5bca-c94e-4ef9-af44-508f75e31d87,kare11.com,English,United States,20260516T153000Z,0.0,"""FIFA World Cup"" partnership"
104,GDELT,New West Africa Push for FIFA World Cup 2026 Hospitality Sales Announced,https://www.rustourismnews.com/2026/04/21/new-west-africa-push-for-fifa-world-cup-2026-hospitality-sales-announced/,rustourismnews.com,English,United States,20260421T121500Z,0.0,"""FIFA World Cup"" partnership"
105,GDELT,"Iconic Dallas mural painted over for FIFA World Cup project sparks backlash from artist , residents",https://www.cbs8.com/article/news/nation-world/iconic-dallas-mural-painted-over-for-fifa-world-cup-project-sparks-backlash-from-artist-residents/507-605e5bca-c94e-4ef9-af44-508f75e31d87,cbs8.com,English,United States,20260516T141500Z,0.0,"""FIFA World Cup"" partnership"
106,GDELT,London to host FIFA World Cup 2026 community celebration at Victoria Park,https://www.1069thex.com/2026/04/09/london-to-host-fifa-world-cup-2026-community-celebration-at-victoria-park/,1069thex.com,English,United Kingdom,20260409T230000Z,0.0,"""FIFA World Cup"" partnership"
107,GDELT,Where To Watch the 2026 FIFA World Cup in the united kingdom for Free,https://www.toffeeweb.com/watch-2026-fifa-world-cup/,toffeeweb.com,English,United Kingdom,20260527T074500Z,0.0,"""FIFA World Cup"" partnership"
108,GDELT,"Iconic Dallas mural painted over for FIFA World Cup project sparks backlash from artist , residents",https://www.13newsnow.com/article/news/nation-world/iconic-dallas-mural-painted-over-for-fifa-world-cup-project-sparks-backlash-from-artist-residents/507-605e5bca-c94e-4ef9-af44-508f75e31d87,13newsnow.com,English,United States,20260516T143000Z,0.0,"""FIFA World Cup"" partnership"
109,GDELT,TTN - Travel & Tourism News Middle East,https://www.ttnworldwide.com:443/ArticleTA/462880/qatar-airways-unveils-fifa-world-cup-2026-livery,ttnworldwide.com,English,Bahrain,20260526T063000Z,0.0,"""FIFA World Cup"" partnership"
110,GDELT,"Iconic Dallas mural painted over for FIFA World Cup project sparks backlash from artist , residents",https://www.wbir.com/article/news/nation-world/iconic-dallas-mural-painted-over-for-fifa-world-cup-project-sparks-backlash-from-artist-residents/507-605e5bca-c94e-4ef9-af44-508f75e31d87,wbir.com,English,United States,20260516T150000Z,0.0,"""FIFA World Cup"" partnership"
111,GDELT,"Iconic Dallas mural painted over for FIFA World Cup project sparks backlash from artist , residents",https://www.krem.com/article/news/nation-world/iconic-dallas-mural-painted-over-for-fifa-world-cup-project-sparks-backlash-from-artist-residents/507-605e5bca-c94e-4ef9-af44-508f75e31d87,krem.com,English,United States,20260516T160000Z,0.0,"""FIFA World Cup"" partnership"
112,Wikimedia,FIFA World Cup,https://en.wikipedia.org/wiki/FIFA_World_Cup,wikipedia.org,English,Global,2026-06-13T21:59:40Z,0.0,reference_article
113,Wikimedia_chunk,Featured article Protection padlock small yes Use dmy dates date February 2026 Use British English date June 2012 About the men's association football tournament the women's tournament FIFA Women's World Cup the competition among club teams FIFA Club World Cup the video games FIFA World Cup video games the ongoing 2026 event 2026 FIFA World,https://en.wikipedia.org/wiki/FIFA_World_Cup,wikipedia.org,English,Global,2026-06-13T21:59:40Z,0.0,reference_chunk
114,Wikimedia_chunk,Cup redirect Football World Cup List of world cups Football Infobox football tournament name FIFA World Cup image FIFA World Cup wordmark 2023 svg class skin-invert imagesize 250 caption organiser FIFA founded Start date and age df yes 1930 region International number of teams Nowrap 48 current champions Nowrap fb ARG 3rd title most successful,https://en.wikipedia.org/wiki/FIFA_World_Cup,wikipedia.org,English,Global,2026-06-13T21:59:40Z,0.0,reference_chunk
115,Wikimedia_chunk,team Nowrap fb BRA 5 titles broadcasters website URL https www.fifa.com tournaments mens worldcup fifa.com worldcup current 2026 FIFA World Cup related comps FIFA Women's World Cup Season sidebar image File ARG Line-up ARG vs MEX for 2022 FIFA WC.jpg 250px caption Argentina national football team Argentina the current champions title Tournaments list 1930 FIFA,https://en.wikipedia.org/wiki/FIFA_World_Cup,wikipedia.org,English,Global,2026-06-13T21:59:40Z,0.0,reference_chunk
116,Wikimedia_chunk,World Cup 1930 1934 FIFA World Cup 1934 1938 FIFA World Cup 1938 1950 FIFA World Cup 1950 1954 FIFA World Cup 1954 1958 FIFA World Cup 1958 1962 FIFA World Cup 1962 1966 FIFA World Cup 1966 1970 FIFA World Cup 1970 1974 FIFA World Cup 1974 1978 FIFA World Cup 1978 1982 FIFA,https://en.wikipedia.org/wiki/FIFA_World_Cup,wikipedia.org,English,Global,2026-06-13T21:59:40Z,0.0,reference_chunk
117,Wikimedia_chunk,World Cup 1982 1986 FIFA World Cup 1986 1990 FIFA World Cup 1990 1994 FIFA World Cup 1994 1998 FIFA World Cup 1998 2002 FIFA World Cup 2002 2006 FIFA World Cup 2006 2010 FIFA World Cup 2010 2014 FIFA World Cup 2014 2018 FIFA World Cup 2018 2022 FIFA World Cup 2022 2026 FIFA,https://en.wikipedia.org/wiki/FIFA_World_Cup,wikipedia.org,English,Global,2026-06-13T21:59:40Z,0.0,reference_chunk
118,Wikimedia_chunk,World Cup 2026 2030 FIFA World Cup 2030 2034 FIFA World Cup 2034 The FIFA World Cup is an international association football competition among the senior List of men's national association football teams men's national teams of the members of the Fédération Internationale de Football Association FIFA the sport's global governing body The tournament has,https://en.wikipedia.org/wiki/FIFA_World_Cup,wikipedia.org,English,Global,2026-06-13T21:59:40Z,0.135,reference_chunk
119,Wikimedia_chunk,been held every four years since the 1930 FIFA World Cup inaugural tournament in 1930 with the exception of 1942 and 1946 due to World War II The reigning champions are Argentina national football team Argentina who won their third title at the 2022 World Cup by defeating France national football team France Cite web,https://en.wikipedia.org/wiki/FIFA_World_Cup,wikipedia.org,English,Global,2026-06-13T21:59:40Z,0.0,reference_chunk
120,Wikimedia_chunk,date 28 March 2023 title Argentina Campeón Mundial A 100 días de levantar la tercera CONMEBOL url https www.conmebol.com noticias argentina-campeon-mundial-a-100-dias-de-levantar-la-tercera access-date 25 April 2024 website www.conmebol.com language es-ES The contest starts with the FIFA World Cup qualifiers qualification phase which takes place over the preceding three years to determine which teams qualify for the,https://en.wikipedia.org/wiki/FIFA_World_Cup,wikipedia.org,English,Global,2026-06-13T21:59:40Z,0.0,reference_chunk
121,Wikimedia_chunk,tournament phase In the tournament phase 48 teams as of the 2026 World Cup compete for the title at venues within the host nation s over the course of about a month The host nation s automatically qualify for the group stage of the tournament As of the 2022 World Cup 22 final tournaments have,https://en.wikipedia.org/wiki/FIFA_World_Cup,wikipedia.org,English,Global,2026-06-13T21:59:40Z,0.0,reference_chunk
122,Wikimedia_chunk,been held since the event's inception in 1930 and a total of 80 national teams have competed FIFA World Cup Trophy The trophy has been won by eight national teams With five wins Brazil national football team Brazil is the only team to have played in every tournament The other World Cup winners are Germany,https://en.wikipedia.org/wiki/FIFA_World_Cup,wikipedia.org,English,Global,2026-06-13T21:59:40Z,0.0,reference_chunk
123,Wikimedia_chunk,national football team Germany and Italy national football team Italy with four titles each Argentina with three titles France and inaugural winner Uruguay national football team Uruguay each with two titles and England national football team England and Spain men's national football team Spain with one title each The World Cup is globally regarded as,https://en.wikipedia.org/wiki/FIFA_World_Cup,wikipedia.org,English,Global,2026-06-13T21:59:40Z,0.0,reference_chunk
124,Wikimedia_chunk,the most prestigious association football competition as well as the most widely viewed and followed sporting event in the world Stephen Dobson and John Goddard GBurl id GxyG0XXdvR4C p 407 The Economics of Football page 407 quote The World Cup is the most widely viewed sporting event in the world the estimated cumulative television audience,https://en.wikipedia.org/wiki/FIFA_World_Cup,wikipedia.org,English,Global,2026-06-13T21:59:40Z,0.0,reference_chunk
125,Wikimedia_chunk,for the 2006 World Cup in Germany was 26.2 nbsp billion an average of 409 nbsp million viewers per match Glenn M Wong GBurl id qEELS7T_Tm0C p 144 The Comprehensive Guide to Careers in Sports page 144 quote The World Cup is the most-watched sporting event in the world In 2006 more than 30 nbsp,https://en.wikipedia.org/wiki/FIFA_World_Cup,wikipedia.org,English,Global,2026-06-13T21:59:40Z,0.0,reference_chunk
126,Wikimedia_chunk,billion viewers in 214 countries watched the World Cup on television and more than 3.3 nbsp million spectators attended the 64 matches of the tournament The viewership of the 2018 World Cup was estimated to be 3.57 nbsp billion close to half of the global population cite web url https digitalhub.fifa.com m 2589b77c20849beb original njqsntrvdvqv8ho1dag5-pdf.pdf,https://en.wikipedia.org/wiki/FIFA_World_Cup,wikipedia.org,English,Global,2026-06-13T21:59:40Z,0.131,reference_chunk
127,Wikimedia_chunk,title 2018 FIFA World Cup Russia Global broadcast and audience summary publisher FIFA access-date 20 December 2022 archive-date 11 July 2021 archive-url https web.archive.org web 20210711030019 https digitalhub.fifa.com m 2589b77c20849beb original njqsntrvdvqv8ho1dag5-pdf.pdf url-status live Tom Dunmore GBurl id 9j1wbp2t1usC p 235 Historical Dictionary of Soccer page 235 quote The World Cup is now the most-watched,https://en.wikipedia.org/wiki/FIFA_World_Cup,wikipedia.org,English,Global,2026-06-13T21:59:40Z,0.124,reference_chunk
128,Wikimedia_chunk,sporting event in the world on television above even the Olympic Games while the engagement with the 2022 World Cup was estimated to be 5 nbsp billion with about 1.5 nbsp billion people watching 2022 FIFA World Cup final the final match cite web url https www.fifa.com tournaments mens worldcup qatar2022 news one-month-on-5-billion-engaged-with-the-fifa-world-cup-qatar-2022-tm title One,https://en.wikipedia.org/wiki/FIFA_World_Cup,wikipedia.org,English,Global,2026-06-13T21:59:40Z,0.0,reference_chunk
129,Wikimedia_chunk,Month On 5 billion engaged with the FIFA World Cup Qatar 2022 publisher FIFA access-date 18 January 2023 archive-date 18 January 2023 archive-url https web.archive.org web 20230118183433 https www.fifa.com tournaments mens worldcup qatar2022 news one-month-on-5-billion-engaged-with-the-fifa-world-cup-qatar-2022-tm url-status live Nineteen countries have hosted the World Cup the 2026 tournament is being jointly hosted by Canada Mexico and,https://en.wikipedia.org/wiki/FIFA_World_Cup,wikipedia.org,English,Global,2026-06-13T21:59:40Z,0.0,reference_chunk
130,Wikimedia_chunk,the United States giving Mexico the distinction of being the first country to host games in three World Cups History Main History of the FIFA World Cup Previous international competitions The world's first international football match was a challenge match played in Glasgow in 1872 between Scotland national football team Scotland and England national football,https://en.wikipedia.org/wiki/FIFA_World_Cup,wikipedia.org,English,Global,2026-06-13T21:59:40Z,0.0,reference_chunk
131,Wikimedia_chunk,team England cite web url http www.englandfootballonline.com Seas1872-00 1872-73 M0001Sco1872.html title England National Football Team Match No 1 publisher England Football Online access-date 19 November 2007 archive-url https web.archive.org web 20030314074901 http www.englandfootballonline.com Seas1872-00 1872-73 M0001Sco1872.html archive-date 14 March 2003 url-status live The first international tournament for nations the inaugural British Home Championship took place,https://en.wikipedia.org/wiki/FIFA_World_Cup,wikipedia.org,English,Global,2026-06-13T21:59:40Z,0.0,reference_chunk
132,Wikimedia_chunk,in 1884 and included games between England Scotland Wales national football team Wales and Ireland national football team 1882 1950 Ireland cite web url https int.soccerway.com news 2007 November 22 british-pm-backs-return-of-home-nations-championship title British PM backs return of Home Nations championship publisher Agence France-Presse access-date 16 December 2007 archive-url https web.archive.org web 20150619053845 http int.soccerway.com news,https://en.wikipedia.org/wiki/FIFA_World_Cup,wikipedia.org,English,Global,2026-06-13T21:59:40Z,0.0,reference_chunk
133,Wikimedia_chunk,2007 November 22 british-pm-backs-return-of-home-nations-championship archive-date 19 June 2015 url-status dead As football grew in popularity in other parts of the world at the start of the 20th century it was held as a demonstration sport with no medals awarded at the Football at the 1900 Summer Olympics 1900 and Football at the 1904 Summer Olympics,https://en.wikipedia.org/wiki/FIFA_World_Cup,wikipedia.org,English,Global,2026-06-13T21:59:40Z,0.0,reference_chunk
