panel_id,team,sponsor,stage,predicted_roi,media_value_index,fan_conversion_rate,social_spread_index,brand_influence_score,commercial_decision_score
2022_931_South_Korea,South Korea,Hisense,group_or_knockout,3.751,0.776017,0.548612,0.608823,0.660317,0.624047
2002_585_Argentina,Argentina,Hyundai,group_or_knockout,4.017,0.521504,0.461571,0.625674,0.824585,0.623933
2022_908_France,France,Qatar Airways,group_or_knockout,4.033,0.585014,0.544934,0.391818,0.829643,0.62385
1978_284_Spain,Spain,Budweiser,tournament,4.171,0.368072,0.545324,0.608203,0.728164,0.623711
2010_727_Mexico,Mexico,Vivo,group_or_knockout,4.056,0.571624,0.691492,0.524202,0.362371,0.623653
2022_953_Croatia,Croatia,Hisense,group_or_knockout,3.995,0.725509,0.370563,0.540031,0.688495,0.62247
2006_705_Germany,Germany,Coca-Cola,group_or_knockout,4.005,0.535076,0.52531,0.518531,0.834073,0.62196
2018_863_Tunisia,Tunisia,Coca-Cola,group_or_knockout,3.948,0.723323,0.480064,0.469144,0.680922,0.621695
2006_701_Germany,Germany,Coca-Cola,group_or_knockout,4.013,0.527006,0.525557,0.517209,0.834073,0.621631
2010_759_Mexico,Mexico,Vivo,group_or_knockout,4.055,0.596536,0.699064,0.45379,0.362371,0.62044
2002_596_Russia,Russia,Hyundai,group_or_knockout,4.051,0.488194,0.53318,0.527467,0.802854,0.620316
1982_340_Czechoslovakia,Czechoslovakia,Coca-Cola,tournament,4.047,0.482791,0.538934,0.614908,0.677672,0.619093
2010_736_New_Zealand,New Zealand,McDonald's,group_or_knockout,4.215,0.64838,0.584909,0.408015,0.186112,0.618999
1978_307_Italy,Italy,Visa,tournament,4.205,0.426683,0.435721,0.470233,0.874646,0.618953
1978_288_France,France,Qatar Airways,tournament,4.021,0.488096,0.513023,0.566935,0.829643,0.61892
1962_168_Brazil,Brazil,Adidas,tournament,4.139,0.300962,0.597598,0.532781,0.900554,0.618688
1974_253_Argentina,Argentina,Hyundai,tournament,4.069,0.479963,0.453115,0.59045,0.824585,0.618654
2014_789_South_Korea,South Korea,Hisense,group_or_knockout,4.077,0.569743,0.513023,0.478106,0.660317,0.618621
1990_444_Sweden,Sweden,Budweiser,group_or_knockout,3.936,0.573595,0.484533,0.663245,0.721092,0.61837
1998_537_Saudi_Arabia,Saudi Arabia,Qatar Airways,group_or_knockout,4.082,0.521607,0.552557,0.475137,0.683783,0.61807
2010_765_Netherlands,Netherlands,Hisense,group_or_knockout,3.877,0.525365,0.588732,0.567879,0.882297,0.617582
1994_478_Switzerland,Switzerland,Visa,group_or_knockout,3.853,0.602443,0.519393,0.665435,0.745008,0.617227
2010_764_Spain,Spain,Budweiser,group_or_knockout,3.916,0.531519,0.572705,0.630303,0.728164,0.617113
2018_867_Senegal,Senegal,Budweiser,group_or_knockout,3.881,0.630017,0.554273,0.504079,0.785861,0.616621
2022_938_Saudi_Arabia,Saudi Arabia,Qatar Airways,group_or_knockout,3.839,0.659586,0.573054,0.565766,0.683783,0.616605
2002_588_Spain,Spain,Budweiser,group_or_knockout,3.951,0.534734,0.575016,0.569023,0.728164,0.616599
1998_580_Brazil,Brazil,Adidas,group_or_knockout,3.946,0.44669,0.624783,0.52721,0.900554,0.616581
1998_579_Netherlands,Netherlands,Hisense,group_or_knockout,3.927,0.487652,0.58303,0.555826,0.882297,0.616489
1970_206_Brazil,Brazil,Adidas,tournament,4.129,0.326787,0.604482,0.481728,0.900554,0.616478
2014_801_Nigeria,Nigeria,Coca-Cola,group_or_knockout,3.786,0.6928,0.50805,0.696126,0.648902,0.616461
2006_671_Australia,Australia,Mengniu,group_or_knockout,4.311,0.500381,0.617683,0.391715,0.258668,0.616354
1978_293_Netherlands,Netherlands,Hisense,tournament,3.951,0.461384,0.577081,0.569668,0.882297,0.616337
2014_784_Germany,Germany,Coca-Cola,group_or_knockout,3.945,0.577765,0.532389,0.485972,0.834073,0.616167
2014_824_Netherlands,Netherlands,Hisense,group_or_knockout,3.91,0.515968,0.587602,0.524865,0.882297,0.615835
2022_961_Croatia,Croatia,Hisense,group_or_knockout,4.109,0.673976,0.363289,0.417262,0.688495,0.615247
2006_703_Brazil,Brazil,Adidas,group_or_knockout,4.096,0.369515,0.615937,0.43691,0.900554,0.61512
1978_288_Hungary,Hungary,Adidas,tournament,4.021,0.488096,0.555259,0.583445,0.691749,0.615044
1990_463_Italy,Italy,Visa,group_or_knockout,4.053,0.499156,0.445502,0.530792,0.874646,0.614987
1978_308_Netherlands,Netherlands,Hisense,tournament,3.973,0.438424,0.569509,0.573879,0.882297,0.614877
2006_705_Italy,Italy,Visa,group_or_knockout,4.005,0.535076,0.454204,0.524856,0.874646,0.614104
2006_702_Italy,Italy,Visa,group_or_knockout,4.018,0.541426,0.455581,0.494151,0.874646,0.614029
2006_701_Argentina,Argentina,Hyundai,group_or_knockout,4.013,0.527006,0.462259,0.549997,0.824585,0.613879
1974_269_Brazil,Brazil,Adidas,tournament,4.12,0.296304,0.593222,0.532766,0.900554,0.613105
2010_726_South_Korea,South Korea,Hisense,group_or_knockout,4.038,0.603504,0.517348,0.432204,0.660317,0.612665
1994_502_Spain,Spain,Budweiser,group_or_knockout,3.906,0.5187,0.568574,0.636783,0.728164,0.612473
1950_72_Spain,Spain,Budweiser,tournament,4.2,0.361433,0.544194,0.495659,0.728164,0.612042
2002_638_Germany,Germany,Coca-Cola,group_or_knockout,3.975,0.501146,0.511297,0.56001,0.834073,0.61183
2022_929_Serbia,Serbia,Vivo,group_or_knockout,3.898,0.780594,0.607153,0.487748,0.299325,0.611698
1998_569_Germany,Germany,Coca-Cola,group_or_knockout,3.97,0.516891,0.516115,0.534665,0.834073,0.611621
2014_783_Switzerland,Switzerland,Visa,group_or_knockout,3.912,0.577981,0.515068,0.583742,0.745008,0.611332
1994_482_Cameroon,Cameroon,Hyundai,group_or_knockout,4.29,0.484176,0.402238,0.40322,0.654762,0.611063
2014_803_Algeria,Algeria,Budweiser,group_or_knockout,3.771,0.777379,0.510218,0.58943,0.577479,0.610403
1938_37_Poland,Poland,Coca-Cola,tournament,4.248,0.453648,0.403214,0.438604,0.746106,0.610281
2014_834_Netherlands,Netherlands,Hisense,group_or_knockout,3.918,0.472933,0.574523,0.5575,0.882297,0.610169
1986_410_Germany,Germany,Coca-Cola,group_or_knockout,3.953,0.488893,0.505543,0.604605,0.834073,0.609978
1998_545_Germany,Germany,Coca-Cola,group_or_knockout,3.99,0.521266,0.519804,0.480875,0.834073,0.609684
2006_647_Argentina,Argentina,Hyundai,group_or_knockout,4.016,0.522519,0.459506,0.525475,0.824585,0.609558
2002_599_Senegal,Senegal,Budweiser,group_or_knockout,3.937,0.538155,0.530673,0.548193,0.785861,0.609447
2002_599_Denmark,Denmark,Adidas,group_or_knockout,3.937,0.538155,0.474506,0.583372,0.837247,0.6094
2002_625_Russia,Russia,Hyundai,group_or_knockout,3.829,0.605712,0.549105,0.556615,0.802854,0.609084
1970_232_Brazil,Brazil,Adidas,tournament,4.07,0.337953,0.602612,0.497322,0.900554,0.609079
2022_902_Senegal,Senegal,Budweiser,group_or_knockout,3.856,0.613236,0.546454,0.522048,0.785861,0.609079
1978_278_Scotland,Scotland,Adidas,tournament,3.845,0.664581,0.435279,0.689572,0.659456,0.608994
2014_792_Spain,Spain,Budweiser,group_or_knockout,3.919,0.542254,0.57477,0.548475,0.728164,0.608985
2018_846_Mexico,Mexico,Vivo,group_or_knockout,4.011,0.565076,0.682738,0.502305,0.362371,0.608645
1974_263_Sweden,Sweden,Budweiser,tournament,4.047,0.509724,0.470129,0.5542,0.721092,0.608476
2002_616_Uruguay,Uruguay,Vivo,group_or_knockout,3.887,0.638782,0.696444,0.540195,0.360239,0.607824
2010_719_Denmark,Denmark,Adidas,group_or_knockout,3.988,0.531303,0.474064,0.511146,0.837247,0.607817
1998_549_Norway,Norway,McDonald's,group_or_knockout,4.335,0.529424,0.511573,0.376313,0.273321,0.607713
2022_931_Ghana,Ghana,Vivo,group_or_knockout,3.751,0.776017,0.693608,0.551273,0.314982,0.607555
1982_328_Germany,Germany,Coca-Cola,tournament,3.949,0.510347,0.51105,0.548933,0.834073,0.607102
1998_558_Germany,Germany,Coca-Cola,group_or_knockout,3.977,0.494369,0.508543,0.53728,0.834073,0.607058
2010_711_Nigeria,Nigeria,Coca-Cola,group_or_knockout,4.074,0.547543,0.485735,0.476707,0.648902,0.606893
1954_96_Brazil,Brazil,Adidas,tournament,4.099,0.311385,0.597352,0.488459,0.900554,0.606798
1998_533_Morocco,Morocco,Coca-Cola,group_or_knockout,4.306,0.492648,0.456536,0.352602,0.534742,0.606786
1954_82_Hungary,Hungary,Adidas,tournament,4.09,0.442492,0.54705,0.507435,0.691749,0.606578
2006_700_Spain,Spain,Budweiser,group_or_knockout,3.886,0.558343,0.577277,0.548112,0.728164,0.60638
1982_322_Scotland,Scotland,Adidas,tournament,4.278,0.486008,0.414196,0.364198,0.659456,0.606245
2022_950_Australia,Australia,Mengniu,group_or_knockout,4.08,0.624784,0.629673,0.430897,0.258668,0.605548
2022_941_Spain,Spain,Budweiser,group_or_knockout,3.819,0.602868,0.585732,0.551441,0.728164,0.604874
1962_161_Brazil,Brazil,Adidas,tournament,4.107,0.287266,0.589091,0.510589,0.900554,0.60469
2018_874_France,France,Qatar Airways,group_or_knockout,3.891,0.550175,0.521673,0.537572,0.829643,0.604238
2022_909_Japan,Japan,Adidas,group_or_knockout,3.991,0.60891,0.485539,0.433661,0.711341,0.604113
1986_410_France,France,Qatar Airways,group_or_knockout,3.953,0.488893,0.508399,0.560442,0.829643,0.603866
2018_840_Spain,Spain,Budweiser,group_or_knockout,3.59,0.72451,0.604411,0.651685,0.728164,0.60361
1994_516_Brazil,Brazil,Adidas,group_or_knockout,4.079,0.31706,0.596417,0.4861,0.900554,0.603581
2018_880_Costa_Rica,Costa Rica,Visa,group_or_knockout,3.976,0.634255,0.489957,0.458896,0.635323,0.60344
1982_351_Brazil,Brazil,Adidas,tournament,3.867,0.42705,0.610277,0.592427,0.900554,0.60311
2006_694_Sweden,Sweden,Budweiser,group_or_knockout,4.023,0.524838,0.471259,0.522934,0.721092,0.602867
2022_905_Saudi_Arabia,Saudi Arabia,Qatar Airways,group_or_knockout,3.983,0.558896,0.551571,0.447735,0.683783,0.602623
1974_233_Brazil,Brazil,Adidas,tournament,4.097,0.269009,0.584273,0.541394,0.900554,0.602136
2022_938_Mexico,Mexico,Vivo,group_or_knockout,3.839,0.659586,0.691091,0.539454,0.362371,0.602026
2018_874_Denmark,Denmark,Adidas,group_or_knockout,3.891,0.550175,0.472636,0.575972,0.837247,0.601548
1994_474_Netherlands,Netherlands,Hisense,group_or_knockout,3.917,0.445787,0.564886,0.551444,0.882297,0.601416
2006_693_Mexico,Mexico,Vivo,group_or_knockout,4.021,0.554513,0.679297,0.455659,0.362371,0.601155
2022_905_Argentina,Argentina,Hyundai,group_or_knockout,3.983,0.558896,0.467519,0.444708,0.824585,0.60115
2010_724_Uruguay,Uruguay,Vivo,group_or_knockout,3.765,0.655178,0.689016,0.648693,0.360239,0.601086
2006_645_Costa_Rica,Costa Rica,Visa,group_or_knockout,4.064,0.593546,0.483814,0.387302,0.635323,0.60081
2018_852_Poland,Poland,Coca-Cola,group_or_knockout,3.734,0.716938,0.449078,0.626402,0.746106,0.600801
2010_750_Denmark,Denmark,Adidas,group_or_knockout,3.939,0.560186,0.480013,0.476586,0.837247,0.600685
1994_475_Argentina,Argentina,Hyundai,group_or_knockout,3.993,0.502492,0.45331,0.533666,0.824585,0.600622
2010_744_France,France,Qatar Airways,group_or_knockout,3.726,0.639464,0.53165,0.592023,0.829643,0.600574
2022_907_Denmark,Denmark,Adidas,group_or_knockout,3.938,0.533518,0.471752,0.525671,0.837247,0.600005
2006_675_Spain,Spain,Budweiser,group_or_knockout,3.922,0.519923,0.566509,0.524386,0.728164,0.599808
1990_444_Costa_Rica,Costa Rica,Visa,group_or_knockout,3.936,0.573595,0.46606,0.60716,0.635323,0.598616
2006_700_France,France,Qatar Airways,group_or_knockout,3.886,0.558343,0.52005,0.493275,0.829643,0.59855
1986_382_Denmark,Denmark,Adidas,group_or_knockout,3.887,0.557683,0.474013,0.544929,0.837247,0.598308
1974_257_Brazil,Brazil,Adidas,tournament,4.108,0.260915,0.580831,0.512562,0.900554,0.597881
1994_485_Argentina,Argentina,Hyundai,group_or_knockout,3.991,0.486716,0.448492,0.547395,0.824585,0.597809
2002_631_Spain,Spain,Budweiser,group_or_knockout,3.916,0.493895,0.558937,0.567779,0.728164,0.597604
2014_836_Germany,Germany,Coca-Cola,group_or_knockout,3.932,0.512312,0.51105,0.501099,0.834073,0.597465
1998_540_Spain,Spain,Budweiser,group_or_knockout,3.908,0.468038,0.552054,0.627399,0.728164,0.597437
2002_633_Belgium,Belgium,Visa,group_or_knockout,4.25,0.45652,0.433029,0.329113,0.704752,0.597212
2006_672_South_Korea,South Korea,Hisense,group_or_knockout,4.056,0.519576,0.492814,0.456768,0.660317,0.596794
2018_858_France,France,Qatar Airways,group_or_knockout,3.996,0.49433,0.509334,0.438379,0.829643,0.596671
2002_602_Paraguay,Paraguay,Hyundai,group_or_knockout,3.95,0.576784,0.500427,0.516607,0.64409,0.59648
1966_173_Spain,Spain,Budweiser,tournament,3.956,0.422084,0.53991,0.63767,0.728164,0.596099
2006_697_Italy,Italy,Visa,group_or_knockout,3.981,0.499284,0.439502,0.504923,0.874646,0.596032
2014_831_Argentina,Argentina,Hyundai,group_or_knockout,3.973,0.506035,0.450999,0.526552,0.824585,0.596022
2022_914_Serbia,Serbia,Vivo,group_or_knockout,4.28,0.533587,0.572108,0.264663,0.299325,0.595585
1994_478_Romania,Romania,Qatar Airways,group_or_knockout,3.853,0.602443,0.464427,0.553179,0.780763,0.595193
1990_451_Argentina,Argentina,Hyundai,group_or_knockout,4.172,0.373331,0.424255,0.481421,0.824585,0.595166
1998_559_Netherlands,Netherlands,Hisense,group_or_knockout,3.898,0.465327,0.571081,0.493722,0.882297,0.59498
1954_89_Hungary,Hungary,Adidas,tournament,3.932,0.510713,0.551766,0.533606,0.691749,0.594761
1994_502_Switzerland,Switzerland,Visa,group_or_knockout,3.906,0.5187,0.496482,0.589801,0.745008,0.594603
2002_591_Italy,Italy,Visa,group_or_knockout,3.961,0.508296,0.439255,0.507248,0.874646,0.594329
1950_54_Brazil,Brazil,Adidas,tournament,4.141,0.228041,0.572817,0.500145,0.900554,0.594013
1994_492_Germany,Germany,Coca-Cola,group_or_knockout,3.957,0.501337,0.509232,0.460531,0.834073,0.594003
2014_811_Italy,Italy,Visa,group_or_knockout,3.961,0.526062,0.444762,0.466031,0.874646,0.593458
1990_463_England,England,McDonald's,group_or_knockout,4.053,0.499156,0.579804,0.504328,0.452957,0.593287
1950_74_Brazil,Brazil,Adidas,tournament,4.123,0.231032,0.574194,0.512587,0.900554,0.59309
2010_756_Switzerland,Switzerland,Visa,group_or_knockout,3.962,0.484273,0.487091,0.563078,0.745008,0.592705
1974_244_DR_Congo,DR Congo,Hyundai,tournament,4.067,0.639123,0.374118,0.414452,0.605782,0.592533
1954_89_Germany,Germany,Coca-Cola,tournament,3.932,0.510713,0.510362,0.467181,0.834073,0.592241
1982_310_Russia,Russia,Hyundai,tournament,4.149,0.368712,0.503879,0.411438,0.802854,0.59195
2006_659_Germany,Germany,Coca-Cola,group_or_knockout,3.99,0.459828,0.499153,0.477218,0.834073,0.591938
2006_707_Portugal,Portugal,Mengniu,group_or_knockout,4.053,0.56461,0.596971,0.420026,0.379403,0.59162
2002_601_Argentina,Argentina,Hyundai,group_or_knockout,3.947,0.495082,0.445934,0.555023,0.824585,0.59153
1982_317_Spain,Spain,Budweiser,tournament,3.966,0.42239,0.541533,0.586274,0.728164,0.591247
2018_896_Croatia,Croatia,Hisense,group_or_knockout,4.146,0.610108,0.342885,0.319542,0.688495,0.591181
1970_225_Peru,Peru,Budweiser,tournament,4.257,0.41397,0.461652,0.325506,0.676601,0.591071
1962_154_Spain,Spain,Budweiser,tournament,4.136,0.32428,0.525804,0.518307,0.728164,0.591035
1994_505_Netherlands,Netherlands,Hisense,group_or_knockout,3.889,0.425837,0.555691,0.555698,0.882297,0.590414
2002_644_Brazil,Brazil,Adidas,group_or_knockout,3.819,0.436056,0.606342,0.555277,0.900554,0.589661
2022_912_Belgium,Belgium,Visa,group_or_knockout,3.928,0.598891,0.449591,0.483675,0.704752,0.589285
2002_585_Nigeria,Nigeria,Coca-Cola,group_or_knockout,4.017,0.521504,0.471474,0.490127,0.648902,0.58917
2010_717_Italy,Italy,Visa,group_or_knockout,3.987,0.506889,0.440879,0.433064,0.874646,0.589083
2014_811_Uruguay,Uruguay,Vivo,group_or_knockout,3.961,0.526062,0.669896,0.511233,0.360239,0.58887
2006_690_Switzerland,Switzerland,Visa,group_or_knockout,3.885,0.519149,0.492793,0.5821,0.745008,0.588795
2014_802_Russia,Russia,Hyundai,group_or_knockout,3.784,0.561557,0.53165,0.565779,0.802854,0.588585
1966_177_Hungary,Hungary,Adidas,tournament,4.151,0.344323,0.520009,0.481136,0.691749,0.588531
1974_261_Brazil,Brazil,Adidas,tournament,3.835,0.385694,0.594198,0.619264,0.900554,0.588528
2014_825_Nigeria,Nigeria,Coca-Cola,group_or_knockout,4.054,0.536766,0.480916,0.394607,0.648902,0.588194
1982_352_Spain,Spain,Budweiser,tournament,3.873,0.470533,0.549742,0.609939,0.728164,0.588183
1990_430_United_Arab_Emirates,United Arab Emirates,Adidas,group_or_knockout,4.145,0.626538,0.297844,0.405724,0.58295,0.588001
2018_842_Iceland,Iceland,Visa,group_or_knockout,4.121,0.602234,0.416066,0.376919,0.510655,0.587912
2022_922_Argentina,Argentina,Hyundai,group_or_knockout,3.954,0.524556,0.452817,0.463137,0.824585,0.587777
2018_875_Argentina,Argentina,Hyundai,group_or_knockout,3.664,0.653708,0.475626,0.639273,0.824585,0.587435
2018_897_Belgium,Belgium,Visa,group_or_knockout,4.048,0.544173,0.442317,0.39491,0.704752,0.587313
1998_521_South_Africa,South Africa,Hyundai,group_or_knockout,4.154,0.527994,0.388964,0.399322,0.61679,0.586996
1998_576_Netherlands,Netherlands,Hisense,group_or_knockout,3.861,0.448804,0.559574,0.528066,0.882297,0.586743
1986_411_Belgium,Belgium,Visa,group_or_knockout,4.034,0.545334,0.443005,0.407,0.704752,0.586608
1962_146_Brazil,Brazil,Adidas,tournament,4.082,0.222658,0.566129,0.547765,0.900554,0.586589
2002_604_China,China,Adidas,group_or_knockout,4.348,0.53151,0.292049,0.261419,0.587601,0.586579
1990_442_Yugoslavia,Yugoslavia,Qatar Airways,group_or_knockout,3.958,0.512869,0.519947,0.525154,0.61998,0.586305
2022_946_Brazil,Brazil,Adidas,group_or_knockout,3.616,0.554428,0.623643,0.609578,0.900554,0.586155
2010_732_Denmark,Denmark,Adidas,group_or_knockout,3.711,0.609338,0.477598,0.620243,0.837247,0.585953
2014_836_Argentina,Argentina,Hyundai,group_or_knockout,3.932,0.512312,0.450064,0.502529,0.824585,0.585739
2014_799_Iran,Iran,Adidas,group_or_knockout,4.05,0.542267,0.435423,0.46756,0.599925,0.585737
2018_882_Senegal,Senegal,Budweiser,group_or_knockout,3.85,0.548113,0.524427,0.490737,0.785861,0.585213
1978_273_France,France,Qatar Airways,tournament,3.955,0.445675,0.492567,0.510961,0.829643,0.584978
2026_965_Mexico,Mexico,Vivo,group_or_knockout,3.667,0.700332,0.679235,0.612431,0.362371,0.584957
2018_867_Japan,Japan,Adidas,group_or_knockout,3.881,0.630017,0.477423,0.429019,0.711341,0.584828
2010_767_Germany,Germany,Coca-Cola,group_or_knockout,3.914,0.518125,0.50805,0.42197,0.834073,0.583556
1938_52_Brazil,Brazil,Adidas,tournament,4.063,0.241114,0.567947,0.520336,0.900554,0.583368
1966_173_Argentina,Argentina,Hyundai,tournament,3.956,0.422084,0.422529,0.628425,0.824585,0.583319
1982_352_Germany,Germany,Coca-Cola,tournament,3.873,0.470533,0.49266,0.567906,0.834073,0.582614
2002_581_Senegal,Senegal,Budweiser,group_or_knockout,3.979,0.447919,0.505009,0.470064,0.785861,0.582368
2014_817_Russia,Russia,Hyundai,group_or_knockout,3.57,0.651121,0.539314,0.671525,0.802854,0.582027
1978_306_Netherlands,Netherlands,Hisense,tournament,3.869,0.397529,0.546742,0.579262,0.882297,0.581907
2006_667_Ivory_Coast,Ivory Coast,McDonald's,group_or_knockout,4.055,0.587757,0.570526,0.421011,0.270527,0.581599
2002_589_Turkey,Turkey,Hyundai,group_or_knockout,4.223,0.45703,0.39782,0.281359,0.730971,0.581567
1990_452_Netherlands,Netherlands,Hisense,group_or_knockout,3.835,0.441306,0.558198,0.538777,0.882297,0.581188
1998_574_France,France,Qatar Airways,group_or_knockout,3.985,0.424792,0.487995,0.477321,0.829643,0.580802
2010_730_Germany,Germany,Coca-Cola,group_or_knockout,3.942,0.475591,0.497971,0.440238,0.834073,0.580496
2002_581_France,France,Qatar Airways,group_or_knockout,3.979,0.447919,0.494879,0.43517,0.829643,0.580037
1950_59_Brazil,Brazil,Adidas,tournament,4.118,0.215668,0.564999,0.460008,0.900554,0.579702
1994_465_Germany,Germany,Coca-Cola,group_or_knockout,3.966,0.423918,0.484451,0.496484,0.834073,0.579329
1998_567_France,France,Qatar Airways,group_or_knockout,4.004,0.417925,0.487553,0.45111,0.829643,0.57931
2006_654_Italy,Italy,Visa,group_or_knockout,3.941,0.493143,0.43306,0.459635,0.874646,0.579247
1978_308_Argentina,Argentina,Hyundai,tournament,3.973,0.438424,0.428971,0.541104,0.824585,0.57922
1998_551_Austria,Austria,McDonald's,group_or_knockout,3.956,0.481673,0.750999,0.430826,0.335321,0.578963
1978_273_Italy,Italy,Visa,tournament,3.955,0.445675,0.418605,0.530089,0.874646,0.578843
1998_551_Italy,Italy,Visa,group_or_knockout,3.956,0.481673,0.42893,0.457675,0.874646,0.578682
1998_569_Mexico,Mexico,Vivo,group_or_knockout,3.97,0.516891,0.660906,0.450094,0.362371,0.578673
2014_830_Germany,Germany,Coca-Cola,group_or_knockout,3.925,0.47878,0.49566,0.448943,0.834073,0.578628
1978_276_Sweden,Sweden,Budweiser,tournament,4.174,0.353036,0.427748,0.46076,0.721092,0.578485
2022_913_Switzerland,Switzerland,Visa,group_or_knockout,3.877,0.51857,0.491417,0.519946,0.745008,0.578131
1954_95_Switzerland,Switzerland,Visa,tournament,3.893,0.518909,0.491417,0.495831,0.745008,0.578003
1998_543_South_Korea,South Korea,Hisense,group_or_knockout,3.987,0.532878,0.490255,0.402081,0.660317,0.577918
