match_id,year,team_a,team_b,stage,neutral_site,host_advantage_a,stadium_capacity_k,temperature_c,humidity,weather,event_attention_m,media_reposts_k,result,city,country,date
780,2014,Uruguay,Costa Rica,group_or_knockout,True,0.0,41.1,15.1,15.0,clear,64.42,163.11,B_win,Fortaleza,Brazil,2014-06-14
781,2014,Argentina,Bosnia and Herzegovina,group_or_knockout,True,0.0,57.3,27.0,62.8,rain,62.22,182.73,A_win,Rio de Janeiro,Brazil,2014-06-15
782,2014,France,Honduras,group_or_knockout,True,0.0,57.0,18.4,56.2,rain,62.22,310.49,A_win,Porto Alegre,Brazil,2014-06-15
783,2014,Switzerland,Ecuador,group_or_knockout,True,0.0,81.4,19.5,57.2,cloudy,62.22,157.96,A_win,Brasília,Brazil,2014-06-15
784,2014,Germany,Portugal,group_or_knockout,True,0.0,69.6,24.9,69.3,clear,64.42,152.77,A_win,Salvador,Brazil,2014-06-16
785,2014,Ghana,United States,group_or_knockout,True,0.0,58.1,20.0,56.8,clear,62.22,152.39,B_win,Natal,Brazil,2014-06-16
786,2014,Iran,Nigeria,group_or_knockout,True,0.0,61.2,28.4,39.8,hot,55.62,252.91,draw,Curitiba,Brazil,2014-06-16
787,2014,Belgium,Algeria,group_or_knockout,True,0.0,58.6,18.4,55.7,cloudy,62.22,80.9,A_win,Belo Horizonte,Brazil,2014-06-17
788,2014,Brazil,Mexico,group_or_knockout,False,0.18,55.4,19.3,59.1,clear,55.62,120.03,draw,Fortaleza,Brazil,2014-06-17
789,2014,Russia,South Korea,group_or_knockout,True,0.0,43.9,19.1,59.8,rain,60.02,368.5,draw,Cuiabá,Brazil,2014-06-17
790,2014,Australia,Netherlands,group_or_knockout,True,0.0,56.0,19.6,60.6,clear,66.62,224.63,B_win,Curitiba,Brazil,2014-06-18
791,2014,Cameroon,Croatia,group_or_knockout,True,0.0,48.3,29.6,74.6,hot,64.42,135.06,B_win,Manaus,Brazil,2014-06-18
792,2014,Spain,Chile,group_or_knockout,True,0.0,41.7,26.8,40.6,clear,60.02,169.51,B_win,Rio de Janeiro,Brazil,2014-06-18
793,2014,Colombia,Ivory Coast,group_or_knockout,True,0.0,64.6,33.3,60.8,clear,62.22,181.19,A_win,Brasília,Brazil,2014-06-19
794,2014,Japan,Greece,group_or_knockout,True,0.0,63.1,36.6,78.6,clear,55.62,201.43,draw,Natal,Brazil,2014-06-19
795,2014,Uruguay,England,group_or_knockout,True,0.0,34.8,16.8,30.2,cloudy,62.22,297.6,A_win,São Paulo,Brazil,2014-06-19
796,2014,Honduras,Ecuador,group_or_knockout,True,0.0,56.4,23.4,60.9,cloudy,62.22,198.24,B_win,Curitiba,Brazil,2014-06-20
797,2014,Italy,Costa Rica,group_or_knockout,True,0.0,70.9,15.9,48.6,rain,57.82,142.05,B_win,Recife,Brazil,2014-06-20
798,2014,Switzerland,France,group_or_knockout,True,0.0,71.8,18.3,52.1,cloudy,71.03,253.02,B_win,Salvador,Brazil,2014-06-20
799,2014,Argentina,Iran,group_or_knockout,True,0.0,71.3,19.2,43.5,clear,57.82,135.89,A_win,Belo Horizonte,Brazil,2014-06-21
800,2014,Germany,Ghana,group_or_knockout,True,0.0,58.5,16.7,55.3,clear,64.42,137.84,draw,Fortaleza,Brazil,2014-06-21
801,2014,Nigeria,Bosnia and Herzegovina,group_or_knockout,True,0.0,47.0,16.7,87.5,clear,57.82,100.94,A_win,Cuiabá,Brazil,2014-06-21
802,2014,Belgium,Russia,group_or_knockout,True,0.0,43.9,22.1,37.8,windy,57.82,106.6,A_win,Rio de Janeiro,Brazil,2014-06-22
803,2014,South Korea,Algeria,group_or_knockout,True,0.0,62.5,15.7,39.3,clear,68.82,153.01,B_win,Porto Alegre,Brazil,2014-06-22
804,2014,United States,Portugal,group_or_knockout,True,0.0,62.9,28.1,37.2,windy,64.42,132.38,draw,Manaus,Brazil,2014-06-22
805,2014,Australia,Spain,group_or_knockout,True,0.0,74.7,17.5,85.6,clear,62.22,194.1,B_win,Curitiba,Brazil,2014-06-23
806,2014,Brazil,Cameroon,group_or_knockout,False,0.18,72.3,39.0,50.6,clear,66.62,136.07,A_win,Brasília,Brazil,2014-06-23
807,2014,Croatia,Mexico,group_or_knockout,True,0.0,56.3,20.3,57.6,clear,64.42,76.34,B_win,Recife,Brazil,2014-06-23
808,2014,Netherlands,Chile,group_or_knockout,True,0.0,41.8,23.4,51.6,clear,60.02,128.05,A_win,São Paulo,Brazil,2014-06-23
809,2014,Costa Rica,England,group_or_knockout,True,0.0,53.9,15.2,42.9,rain,55.62,139.27,draw,Belo Horizonte,Brazil,2014-06-24
810,2014,Greece,Ivory Coast,group_or_knockout,True,0.0,60.8,33.2,54.2,cloudy,62.22,150.08,A_win,Fortaleza,Brazil,2014-06-24
811,2014,Italy,Uruguay,group_or_knockout,True,0.0,55.4,29.7,96.0,clear,57.82,252.85,B_win,Natal,Brazil,2014-06-24
812,2014,Japan,Colombia,group_or_knockout,True,0.0,50.5,24.8,80.3,rain,66.62,160.33,B_win,Cuiabá,Brazil,2014-06-24
813,2014,Bosnia and Herzegovina,Iran,group_or_knockout,True,0.0,61.3,14.9,44.4,cloudy,64.42,235.59,A_win,Salvador,Brazil,2014-06-25
814,2014,Ecuador,France,group_or_knockout,True,0.0,51.4,24.3,68.4,windy,55.62,158.1,draw,Rio de Janeiro,Brazil,2014-06-25
815,2014,Honduras,Switzerland,group_or_knockout,True,0.0,49.8,16.3,44.7,windy,62.22,175.71,B_win,Manaus,Brazil,2014-06-25
816,2014,Nigeria,Argentina,group_or_knockout,True,0.0,62.0,31.8,29.6,rain,66.62,150.67,B_win,Porto Alegre,Brazil,2014-06-25
817,2014,Algeria,Russia,group_or_knockout,True,0.0,52.8,27.9,74.3,rain,60.02,168.72,draw,Curitiba,Brazil,2014-06-26
818,2014,South Korea,Belgium,group_or_knockout,True,0.0,61.2,23.6,76.6,rain,57.82,133.37,B_win,São Paulo,Brazil,2014-06-26
819,2014,Portugal,Ghana,group_or_knockout,True,0.0,61.6,8.4,74.7,cloudy,62.22,186.47,A_win,Brasília,Brazil,2014-06-26
820,2014,United States,Germany,group_or_knockout,True,0.0,43.2,17.1,50.5,rain,57.82,154.65,B_win,Recife,Brazil,2014-06-26
821,2014,Brazil,Chile,group_or_knockout,False,0.18,51.7,27.1,55.3,clear,60.02,131.65,draw,Belo Horizonte,Brazil,2014-06-28
822,2014,Colombia,Uruguay,group_or_knockout,True,0.0,76.7,30.3,70.0,rain,60.02,226.42,A_win,Rio de Janeiro,Brazil,2014-06-28
823,2014,Costa Rica,Greece,group_or_knockout,True,0.0,42.9,29.7,64.3,windy,60.02,193.29,draw,Recife,Brazil,2014-06-29
824,2014,Netherlands,Mexico,group_or_knockout,True,0.0,30.5,13.4,51.7,clear,62.22,156.84,A_win,Fortaleza,Brazil,2014-06-29
825,2014,France,Nigeria,group_or_knockout,True,0.0,33.8,24.8,32.1,hot,60.02,178.65,A_win,Brasília,Brazil,2014-06-30
826,2014,Germany,Algeria,group_or_knockout,True,0.0,58.4,29.1,59.8,windy,62.22,173.68,A_win,Porto Alegre,Brazil,2014-06-30
827,2014,Argentina,Switzerland,group_or_knockout,True,0.0,58.4,13.0,75.3,clear,57.82,129.59,A_win,São Paulo,Brazil,2014-07-01
828,2014,Belgium,United States,group_or_knockout,True,0.0,56.5,23.0,38.8,cloudy,62.22,181.35,A_win,Salvador,Brazil,2014-07-01
829,2014,Brazil,Colombia,group_or_knockout,False,0.18,73.8,24.6,68.2,windy,62.22,149.42,A_win,Fortaleza,Brazil,2014-07-04
830,2014,France,Germany,group_or_knockout,True,0.0,24.0,21.2,63.3,windy,57.82,126.82,B_win,Rio de Janeiro,Brazil,2014-07-04
831,2014,Argentina,Belgium,group_or_knockout,True,0.0,63.1,11.9,70.0,clear,57.82,104.9,A_win,Brasília,Brazil,2014-07-05
832,2014,Netherlands,Costa Rica,group_or_knockout,True,0.0,78.3,21.0,72.0,clear,55.62,143.76,draw,Salvador,Brazil,2014-07-05
833,2014,Brazil,Germany,group_or_knockout,False,0.18,43.3,21.0,46.9,rain,73.22,245.24,B_win,Belo Horizonte,Brazil,2014-07-08
834,2014,Netherlands,Argentina,group_or_knockout,True,0.0,53.1,22.1,32.1,clear,55.62,130.85,draw,São Paulo,Brazil,2014-07-09
835,2014,Brazil,Netherlands,group_or_knockout,False,0.18,48.2,19.6,49.5,clear,62.22,360.13,B_win,Brasília,Brazil,2014-07-12
836,2014,Germany,Argentina,group_or_knockout,True,0.0,46.4,20.3,72.2,clear,57.82,211.73,A_win,Rio de Janeiro,Brazil,2014-07-13
837,2018,Russia,Saudi Arabia,group_or_knockout,False,0.18,53.8,22.8,49.3,clear,68.08,280.31,A_win,Moscow,Russia,2018-06-14
838,2018,Egypt,Uruguay,group_or_knockout,True,0.0,76.6,25.7,46.9,cloudy,59.28,211.65,B_win,Ekaterinburg,Russia,2018-06-15
839,2018,Morocco,Iran,group_or_knockout,True,0.0,81.9,21.2,28.9,cloudy,59.28,284.6,B_win,Saint Petersburg,Russia,2018-06-15
840,2018,Portugal,Spain,group_or_knockout,True,0.0,53.6,20.5,86.0,cloudy,70.28,161.12,draw,Sochi,Russia,2018-06-15
841,2018,France,Australia,group_or_knockout,True,0.0,82.8,23.6,71.2,rain,63.68,88.84,A_win,Kazan,Russia,2018-06-16
842,2018,Argentina,Iceland,group_or_knockout,True,0.0,58.5,11.5,70.3,clear,61.48,155.06,draw,Moscow,Russia,2018-06-16
843,2018,Peru,Denmark,group_or_knockout,True,0.0,80.8,25.9,73.5,clear,59.28,198.06,B_win,Saransk,Russia,2018-06-16
844,2018,Croatia,Nigeria,group_or_knockout,True,0.0,56.8,23.0,67.2,clear,61.48,183.3,A_win,Kaliningrad,Russia,2018-06-16
845,2018,Costa Rica,Serbia,group_or_knockout,True,0.0,59.7,23.2,54.1,clear,59.28,182.99,B_win,Samara,Russia,2018-06-17
846,2018,Germany,Mexico,group_or_knockout,True,0.0,62.8,28.8,55.4,clear,59.28,245.21,B_win,Moscow,Russia,2018-06-17
847,2018,Brazil,Switzerland,group_or_knockout,True,0.0,95.0,11.3,51.2,clear,61.48,195.52,draw,Rostov-on-Don,Russia,2018-06-17
848,2018,Sweden,South Korea,group_or_knockout,True,0.0,69.1,11.2,96.0,clear,59.28,211.87,A_win,Nizhny Novgorod,Russia,2018-06-18
849,2018,Belgium,Panama,group_or_knockout,True,0.0,48.8,24.6,66.9,clear,63.68,139.88,A_win,Sochi,Russia,2018-06-18
850,2018,Tunisia,England,group_or_knockout,True,0.0,70.6,23.0,50.6,rain,63.68,133.91,B_win,Volgograd,Russia,2018-06-18
851,2018,Colombia,Japan,group_or_knockout,True,0.0,53.3,24.0,65.4,cloudy,63.68,285.95,B_win,Saransk,Russia,2018-06-19
852,2018,Poland,Senegal,group_or_knockout,True,0.0,51.6,20.2,41.8,windy,63.68,187.19,B_win,Moscow,Russia,2018-06-19
853,2018,Russia,Egypt,group_or_knockout,False,0.18,69.8,27.0,82.1,rain,65.88,158.12,A_win,Saint Petersburg,Russia,2018-06-19
854,2018,Portugal,Morocco,group_or_knockout,True,0.0,58.4,28.6,47.4,cloudy,59.28,142.35,A_win,Moscow,Russia,2018-06-20
855,2018,Uruguay,Saudi Arabia,group_or_knockout,True,0.0,61.6,25.9,66.0,clear,59.28,141.25,A_win,Rostov-on-Don,Russia,2018-06-20
856,2018,Iran,Spain,group_or_knockout,True,0.0,58.2,21.4,75.1,cloudy,59.28,138.9,B_win,Kazan,Russia,2018-06-20
857,2018,Denmark,Australia,group_or_knockout,True,0.0,62.4,10.4,64.2,clear,61.48,122.66,draw,Samara,Russia,2018-06-21
858,2018,France,Peru,group_or_knockout,True,0.0,63.5,27.6,59.5,cloudy,59.28,111.29,A_win,Ekaterinburg,Russia,2018-06-21
859,2018,Argentina,Croatia,group_or_knockout,True,0.0,32.8,30.3,58.2,clear,63.68,172.31,B_win,Nizhny Novgorod,Russia,2018-06-21
860,2018,Brazil,Costa Rica,group_or_knockout,True,0.0,66.7,26.9,57.1,cloudy,61.48,148.81,A_win,Saint Petersburg,Russia,2018-06-22
861,2018,Nigeria,Iceland,group_or_knockout,True,0.0,45.2,17.7,48.8,clear,61.48,239.54,A_win,Volgograd,Russia,2018-06-22
862,2018,Serbia,Switzerland,group_or_knockout,True,0.0,39.3,27.0,50.8,rain,63.68,197.54,B_win,Kaliningrad,Russia,2018-06-22
863,2018,Belgium,Tunisia,group_or_knockout,True,0.0,57.2,28.2,81.7,hot,72.48,223.1,A_win,Moscow,Russia,2018-06-23
864,2018,South Korea,Mexico,group_or_knockout,True,0.0,59.1,32.4,56.3,rain,63.68,147.79,B_win,Rostov-on-Don,Russia,2018-06-23
865,2018,Germany,Sweden,group_or_knockout,True,0.0,49.0,17.7,45.4,cloudy,63.68,175.91,A_win,Sochi,Russia,2018-06-23
866,2018,England,Panama,group_or_knockout,True,0.0,68.8,21.6,49.7,cloudy,72.48,229.15,A_win,Nizhny Novgorod,Russia,2018-06-24
867,2018,Japan,Senegal,group_or_knockout,True,0.0,40.6,27.5,75.6,clear,65.88,230.07,draw,Ekaterinburg,Russia,2018-06-24
868,2018,Poland,Colombia,group_or_knockout,True,0.0,52.7,23.3,68.8,rain,63.68,177.25,B_win,Kazan,Russia,2018-06-24
869,2018,Russia,Uruguay,group_or_knockout,False,0.18,50.4,16.3,67.0,cloudy,63.68,246.17,B_win,Samara,Russia,2018-06-25
870,2018,Saudi Arabia,Egypt,group_or_knockout,True,0.0,57.4,25.5,53.9,clear,63.68,182.38,A_win,Volgograd,Russia,2018-06-25
871,2018,Spain,Morocco,group_or_knockout,True,0.0,61.6,26.5,67.2,clear,65.88,235.06,draw,Kaliningrad,Russia,2018-06-25
872,2018,Iran,Portugal,group_or_knockout,True,0.0,44.9,23.5,47.7,windy,61.48,153.17,draw,Saransk,Russia,2018-06-25
873,2018,Australia,Peru,group_or_knockout,True,0.0,67.4,24.3,53.8,cloudy,61.48,105.76,B_win,Sochi,Russia,2018-06-26
874,2018,Denmark,France,group_or_knockout,True,0.0,58.8,21.4,73.5,cloudy,57.08,175.84,draw,Moscow,Russia,2018-06-26
875,2018,Nigeria,Argentina,group_or_knockout,True,0.0,33.4,31.9,72.0,cloudy,63.68,222.95,B_win,Saint Petersburg,Russia,2018-06-26
876,2018,Iceland,Croatia,group_or_knockout,True,0.0,32.5,17.6,42.3,clear,63.68,213.78,B_win,Rostov-on-Don,Russia,2018-06-26
877,2018,South Korea,Germany,group_or_knockout,True,0.0,57.8,19.5,44.3,cloudy,61.48,197.73,A_win,Kazan,Russia,2018-06-27
878,2018,Mexico,Sweden,group_or_knockout,True,0.0,55.1,23.1,59.7,clear,63.68,165.05,B_win,Ekaterinburg,Russia,2018-06-27
879,2018,Serbia,Brazil,group_or_knockout,True,0.0,56.7,28.3,85.6,cloudy,61.48,140.17,B_win,Moscow,Russia,2018-06-27
880,2018,Switzerland,Costa Rica,group_or_knockout,True,0.0,57.6,14.0,27.4,rain,65.88,219.71,draw,Nizhny Novgorod,Russia,2018-06-27
881,2018,Japan,Poland,group_or_knockout,True,0.0,60.9,15.1,62.5,clear,59.28,190.89,B_win,Volgograd,Russia,2018-06-28
882,2018,Senegal,Colombia,group_or_knockout,True,0.0,70.3,10.8,36.0,rain,59.28,144.78,B_win,Samara,Russia,2018-06-28
883,2018,Panama,Tunisia,group_or_knockout,True,0.0,43.6,23.2,47.9,clear,63.68,248.27,B_win,Saransk,Russia,2018-06-28
884,2018,England,Belgium,group_or_knockout,True,0.0,42.8,16.3,52.2,rain,59.28,132.3,B_win,Kaliningrad,Russia,2018-06-28
885,2018,France,Argentina,group_or_knockout,True,0.0,43.8,20.7,51.3,cloudy,72.48,175.9,A_win,Kazan,Russia,2018-06-30
886,2018,Uruguay,Portugal,group_or_knockout,True,0.0,61.8,27.0,49.5,cloudy,63.68,287.74,A_win,Sochi,Russia,2018-06-30
887,2018,Russia,Spain,group_or_knockout,False,0.18,74.2,19.2,58.1,cloudy,61.48,224.06,draw,Moscow,Russia,2018-07-01
888,2018,Croatia,Denmark,group_or_knockout,True,0.0,52.4,24.4,49.4,windy,61.48,158.93,draw,Nizhny Novgorod,Russia,2018-07-01
889,2018,Brazil,Mexico,group_or_knockout,True,0.0,25.5,21.2,34.6,cloudy,61.48,190.41,A_win,Samara,Russia,2018-07-02
890,2018,Belgium,Japan,group_or_knockout,True,0.0,35.8,27.0,70.5,rain,68.08,203.17,A_win,Rostov-on-Don,Russia,2018-07-02
891,2018,Sweden,Switzerland,group_or_knockout,True,0.0,47.2,25.9,70.0,rain,59.28,78.53,A_win,Saint Petersburg,Russia,2018-07-03
892,2018,Colombia,England,group_or_knockout,True,0.0,50.7,18.8,71.5,clear,61.48,136.31,draw,Moscow,Russia,2018-07-03
893,2018,Uruguay,France,group_or_knockout,True,0.0,52.7,22.0,33.3,clear,61.48,173.2,B_win,Nizhny Novgorod,Russia,2018-07-06
894,2018,Brazil,Belgium,group_or_knockout,True,0.0,58.5,29.3,62.8,cloudy,63.68,164.68,B_win,Kazan,Russia,2018-07-06
895,2018,Sweden,England,group_or_knockout,True,0.0,53.9,25.4,68.8,clear,61.48,188.27,B_win,Samara,Russia,2018-07-07
896,2018,Russia,Croatia,group_or_knockout,False,0.18,71.6,14.6,41.5,clear,65.88,258.29,draw,Sochi,Russia,2018-07-07
897,2018,France,Belgium,group_or_knockout,True,0.0,49.2,26.9,58.1,clear,59.28,154.82,A_win,Saint Petersburg,Russia,2018-07-10
898,2018,Croatia,England,group_or_knockout,True,0.0,46.8,16.5,56.1,cloudy,63.68,135.33,A_win,Moscow,Russia,2018-07-11
899,2018,Belgium,England,group_or_knockout,True,0.0,64.2,31.5,87.5,clear,61.48,192.42,A_win,Saint Petersburg,Russia,2018-07-14
900,2018,France,Croatia,group_or_knockout,True,0.0,38.0,29.1,88.8,rain,70.28,183.28,A_win,Moscow,Russia,2018-07-15
901,2022,Qatar,Ecuador,group_or_knockout,False,0.18,63.1,24.7,31.4,cloudy,62.94,172.17,B_win,Al Khor,Qatar,2022-11-20
902,2022,Senegal,Netherlands,group_or_knockout,True,0.0,59.3,23.9,96.0,rain,62.94,165.75,B_win,Doha,Qatar,2022-11-21
903,2022,England,Iran,group_or_knockout,True,0.0,56.1,21.7,43.4,clear,76.14,407.6,A_win,Al Rayyan,Qatar,2022-11-21
904,2022,United States,Wales,group_or_knockout,True,0.0,78.6,27.1,73.7,cloudy,62.94,96.04,draw,Al Rayyan,Qatar,2022-11-21
905,2022,Argentina,Saudi Arabia,group_or_knockout,True,0.0,49.9,20.8,73.5,clear,65.14,166.97,B_win,Lusail,Qatar,2022-11-22
906,2022,Mexico,Poland,group_or_knockout,True,0.0,84.8,24.4,42.1,rain,58.54,167.11,draw,Doha,Qatar,2022-11-22
907,2022,Denmark,Tunisia,group_or_knockout,True,0.0,55.1,28.2,65.9,clear,58.54,134.42,draw,Al Rayyan,Qatar,2022-11-22
908,2022,France,Australia,group_or_knockout,True,0.0,41.4,19.6,56.3,windy,69.54,255.66,A_win,Al Wakrah,Qatar,2022-11-22
909,2022,Germany,Japan,group_or_knockout,True,0.0,58.9,19.3,66.9,clear,65.14,233.75,B_win,Al Rayyan,Qatar,2022-11-23
910,2022,Spain,Costa Rica,group_or_knockout,True,0.0,44.0,15.8,61.7,cloudy,73.94,208.49,A_win,Doha,Qatar,2022-11-23
911,2022,Morocco,Croatia,group_or_knockout,True,0.0,48.2,16.6,77.1,clear,58.54,155.08,draw,Al Khor,Qatar,2022-11-23
912,2022,Belgium,Canada,group_or_knockout,True,0.0,63.2,12.0,59.2,cloudy,60.74,168.22,A_win,Al Rayyan,Qatar,2022-11-23
913,2022,Switzerland,Cameroon,group_or_knockout,True,0.0,65.2,27.4,55.3,cloudy,60.74,168.56,A_win,Al Wakrah,Qatar,2022-11-24
914,2022,Brazil,Serbia,group_or_knockout,True,0.0,49.9,33.9,75.5,clear,62.94,175.96,A_win,Lusail,Qatar,2022-11-24
915,2022,Uruguay,South Korea,group_or_knockout,True,0.0,70.8,31.6,67.3,clear,58.54,158.71,draw,Al Rayyan,Qatar,2022-11-24
916,2022,Portugal,Ghana,group_or_knockout,True,0.0,73.0,13.2,69.7,clear,69.54,213.28,A_win,Doha,Qatar,2022-11-24
917,2022,Qatar,Senegal,group_or_knockout,False,0.18,76.7,27.3,47.4,clear,67.34,237.62,B_win,Doha,Qatar,2022-11-25
918,2022,Netherlands,Ecuador,group_or_knockout,True,0.0,64.9,31.5,41.3,windy,62.94,127.45,draw,Al Rayyan,Qatar,2022-11-25
919,2022,Wales,Iran,group_or_knockout,True,0.0,75.7,20.3,48.9,clear,62.94,134.02,B_win,Al Rayyan,Qatar,2022-11-25
920,2022,England,United States,group_or_knockout,True,0.0,33.5,23.6,48.1,clear,58.54,102.53,draw,Al Khor,Qatar,2022-11-25
921,2022,Poland,Saudi Arabia,group_or_knockout,True,0.0,53.9,11.0,70.6,windy,62.94,229.24,A_win,Al Rayyan,Qatar,2022-11-26
922,2022,Argentina,Mexico,group_or_knockout,True,0.0,46.7,24.6,73.6,clear,62.94,192.92,A_win,Lusail,Qatar,2022-11-26
923,2022,Tunisia,Australia,group_or_knockout,True,0.0,59.5,16.6,55.5,clear,60.74,199.95,B_win,Al Wakrah,Qatar,2022-11-26
924,2022,France,Denmark,group_or_knockout,True,0.0,50.6,24.2,80.9,rain,65.14,124.75,A_win,Doha,Qatar,2022-11-26
925,2022,Japan,Costa Rica,group_or_knockout,True,0.0,55.8,13.6,79.9,hot,60.74,286.11,B_win,Al Rayyan,Qatar,2022-11-27
926,2022,Spain,Germany,group_or_knockout,True,0.0,82.5,26.3,61.9,rain,62.94,151.67,draw,Al Khor,Qatar,2022-11-27
927,2022,Belgium,Morocco,group_or_knockout,True,0.0,55.8,29.1,44.8,cloudy,62.94,188.53,B_win,Doha,Qatar,2022-11-27
928,2022,Croatia,Canada,group_or_knockout,True,0.0,63.4,18.3,83.2,windy,69.54,252.43,A_win,Al Rayyan,Qatar,2022-11-27
929,2022,Cameroon,Serbia,group_or_knockout,True,0.0,55.0,16.2,57.0,clear,71.74,155.51,draw,Al Wakrah,Qatar,2022-11-28
930,2022,Brazil,Switzerland,group_or_knockout,True,0.0,59.0,10.1,60.0,windy,60.74,148.95,A_win,Doha,Qatar,2022-11-28
931,2022,South Korea,Ghana,group_or_knockout,True,0.0,58.1,21.4,52.6,hot,69.54,208.94,B_win,Al Rayyan,Qatar,2022-11-28
932,2022,Portugal,Uruguay,group_or_knockout,True,0.0,63.8,19.5,43.8,windy,62.94,400.32,A_win,Lusail,Qatar,2022-11-28
933,2022,Ecuador,Senegal,group_or_knockout,True,0.0,73.1,13.7,34.5,clear,65.14,202.52,B_win,Al Rayyan,Qatar,2022-11-29
934,2022,Qatar,Netherlands,group_or_knockout,False,0.18,79.4,25.7,68.1,clear,62.94,282.02,B_win,Al Khor,Qatar,2022-11-29
935,2022,Wales,England,group_or_knockout,True,0.0,62.0,20.3,45.5,rain,65.14,260.9,B_win,Al Rayyan,Qatar,2022-11-29
936,2022,Iran,United States,group_or_knockout,True,0.0,65.7,16.5,96.0,cloudy,60.74,192.41,B_win,Doha,Qatar,2022-11-29
937,2022,Poland,Argentina,group_or_knockout,True,0.0,43.0,19.7,40.6,cloudy,62.94,136.35,B_win,Doha,Qatar,2022-11-30
938,2022,Saudi Arabia,Mexico,group_or_knockout,True,0.0,56.9,29.4,37.9,windy,65.14,250.45,B_win,Lusail,Qatar,2022-11-30
939,2022,Australia,Denmark,group_or_knockout,True,0.0,70.2,26.6,66.2,cloudy,60.74,114.11,A_win,Al Wakrah,Qatar,2022-11-30
940,2022,Tunisia,France,group_or_knockout,True,0.0,69.3,22.2,82.5,clear,60.74,271.74,A_win,Al Rayyan,Qatar,2022-11-30
941,2022,Japan,Spain,group_or_knockout,True,0.0,60.8,26.7,59.0,clear,65.14,196.87,A_win,Al Rayyan,Qatar,2022-12-01
942,2022,Costa Rica,Germany,group_or_knockout,True,0.0,69.5,16.0,67.2,clear,71.74,97.61,B_win,Al Khor,Qatar,2022-12-01
943,2022,Croatia,Belgium,group_or_knockout,True,0.0,64.4,23.2,28.5,clear,58.54,152.07,draw,Al Rayyan,Qatar,2022-12-01
944,2022,Canada,Morocco,group_or_knockout,True,0.0,73.6,23.9,47.2,clear,65.14,223.55,B_win,Doha,Qatar,2022-12-01
945,2022,Serbia,Switzerland,group_or_knockout,True,0.0,61.8,20.2,40.8,rain,69.54,185.96,B_win,Doha,Qatar,2022-12-02
946,2022,Cameroon,Brazil,group_or_knockout,True,0.0,53.4,25.6,27.7,rain,60.74,212.05,A_win,Lusail,Qatar,2022-12-02
947,2022,Ghana,Uruguay,group_or_knockout,True,0.0,62.4,18.3,59.9,cloudy,62.94,141.77,B_win,Al Wakrah,Qatar,2022-12-02
948,2022,South Korea,Portugal,group_or_knockout,True,0.0,24.0,26.1,22.1,clear,65.14,129.14,A_win,Al Rayyan,Qatar,2022-12-02
949,2022,Netherlands,United States,group_or_knockout,True,0.0,63.0,26.3,36.8,rain,67.34,188.62,A_win,Al Rayyan,Qatar,2022-12-03
950,2022,Argentina,Australia,group_or_knockout,True,0.0,24.0,5.5,49.4,rain,65.14,187.8,A_win,Al Rayyan,Qatar,2022-12-03
951,2022,France,Poland,group_or_knockout,True,0.0,35.6,30.1,44.7,hot,67.34,174.55,A_win,Doha,Qatar,2022-12-04
952,2022,England,Senegal,group_or_knockout,True,0.0,63.9,4.7,64.3,cloudy,65.14,262.48,A_win,Al Khor,Qatar,2022-12-04
953,2022,Japan,Croatia,group_or_knockout,True,0.0,64.2,19.3,62.9,rain,62.94,141.76,draw,Al Wakrah,Qatar,2022-12-05
954,2022,Brazil,South Korea,group_or_knockout,True,0.0,42.9,29.2,72.3,cloudy,69.54,216.93,A_win,Doha,Qatar,2022-12-05
955,2022,Morocco,Spain,group_or_knockout,True,0.0,48.7,21.1,70.0,cloudy,58.54,170.5,draw,Al Rayyan,Qatar,2022-12-06
956,2022,Portugal,Switzerland,group_or_knockout,True,0.0,75.8,14.2,76.3,hot,73.94,136.64,A_win,Lusail,Qatar,2022-12-06
957,2022,Croatia,Brazil,group_or_knockout,True,0.0,51.7,16.4,58.0,clear,62.94,124.32,draw,Al Rayyan,Qatar,2022-12-09
958,2022,Netherlands,Argentina,group_or_knockout,True,0.0,87.2,29.2,62.9,clear,67.34,193.08,draw,Lusail,Qatar,2022-12-09
959,2022,Morocco,Portugal,group_or_knockout,True,0.0,58.0,11.5,66.2,clear,60.74,302.28,A_win,Doha,Qatar,2022-12-10
960,2022,England,France,group_or_knockout,True,0.0,63.3,29.8,60.3,cloudy,65.14,218.93,B_win,Al Khor,Qatar,2022-12-10
961,2022,Argentina,Croatia,group_or_knockout,True,0.0,79.0,22.7,51.6,cloudy,65.14,114.82,A_win,Lusail,Qatar,2022-12-13
962,2022,France,Morocco,group_or_knockout,True,0.0,59.7,15.8,52.7,rain,62.94,75.28,A_win,Al Khor,Qatar,2022-12-14
963,2022,Croatia,Morocco,group_or_knockout,True,0.0,45.0,19.5,44.9,cloudy,65.14,228.56,A_win,Al Rayyan,Qatar,2022-12-17
964,2022,Argentina,France,group_or_knockout,True,0.0,56.6,16.9,64.7,clear,71.74,199.56,draw,Lusail,Qatar,2022-12-18
